GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
47031970100,140,47,031,46100,999,,,Census Tract 9701,3842,1546,3556,1455,3842,3556
47031970200,140,47,031,46100,999,,,Census Tract 9702,6780,3140,5307,2551,6780,5307
47031970300,140,47,031,46100,999,,,Census Tract 9703,1828,809,1559,680,1828,1559
47031970400,140,47,031,46100,999,,,Census Tract 9704,6442,2647,6143,2474,6442,6143
47031970500,140,47,031,46100,999,,,Census Tract 9705,5536,2507,3857,1743,5536,3857
47031970600,140,47,031,46100,999,,,Census Tract 9706,4005,1835,4067,1739,4005,4067
47031970700,140,47,031,46100,999,,,Census Tract 9707,4290,1767,3744,1486,4290,3744
47031970801,140,47,031,46100,999,,,Census Tract 9708.01,3932,1884,3860,1726,3932,3860
47031970802,140,47,031,46100,999,,,Census Tract 9708.02,5982,2576,5838,2350,5982,5838
47031970900,140,47,031,46100,999,,,Census Tract 9709,4093,1980,4076,1925,4093,4076
47031971000,140,47,031,46100,999,,,Census Tract 9710,6052,2735,5992,2608,6052,5992
47031980100,140,47,031,46100,999,,,Census Tract 9801,14,8,12,6,14,12
47033961000,140,47,033,99999,999,,,Census Tract 9610,2268,1009,2301,955,2268,2301
47033961100,140,47,033,99999,999,,,Census Tract 9611,4247,1839,4127,1772,4247,4127
47033961200,140,47,033,99999,999,,,Census Tract 9612,1895,831,1859,796,1895,1859
47033961300,140,47,033,99999,999,,,Census Tract 9613,2355,1109,2583,1139,2355,2583
47033961400,140,47,033,99999,999,,,Census Tract 9614,3821,1637,3662,1476,3821,3662
47035970101,140,47,035,18900,999,,,Census Tract 9701.01,3423,2126,2544,1479,3423,2544
47035970102,140,47,035,18900,999,,,Census Tract 9701.02,5392,3395,4007,2361,5392,4007
47035970200,140,47,035,18900,999,,,Census Tract 9702,6142,2812,4588,1975,6142,4588
47035970301,140,47,035,18900,999,,,Census Tract 9703.01,3346,1367,2825,1119,3346,2825
47035970302,140,47,035,18900,999,,,Census Tract 9703.02,4414,2070,3727,1694,4414,3727
47035970400,140,47,035,18900,999,,,Census Tract 9704,6089,2946,4853,2345,6089,4853
47035970501,140,47,035,18900,999,,,Census Tract 9705.01,2516,1220,2448,1133,2516,2448
47035970502,140,47,035,18900,999,,,Census Tract 9705.02,4024,1819,3917,1690,4024,3917
47035970601,140,47,035,18900,999,,,Census Tract 9706.01,4688,2166,3830,1659,4688,3830
47035970602,140,47,035,18900,999,,,Census Tract 9706.02,3424,1812,2797,1388,3424,2797
47035970603,140,47,035,18900,999,,,Census Tract 9706.03,1998,922,1632,706,1998,1632
47035970701,140,47,035,18900,999,,,Census Tract 9707.01,1951,1214,1804,1117,1951,1804
47035970702,140,47,035,18900,999,,,Census Tract 9707.02,4561,2237,4218,2058,4561,4218
47035970800,140,47,035,18900,999,,,Census Tract 9708,4085,2045,3607,1712,4085,3607
47037010103,140,47,037,34980,400,,,Census Tract 101.03,2377,1016,2421,947,2377,2421
47037010104,140,47,037,34980,400,,,Census Tract 101.04,3070,1408,3128,1313,3070,3128
47037010105,140,47,037,34980,400,,,Census Tract 101.05,4268,1712,3741,1424,4268,3741
47037010106,140,47,037,34980,400,,,Census Tract 101.06,2668,975,2338,811,2668,2338
47037010201,140,47,037,34980,400,,,Census Tract 102.01,4041,1782,3814,1610,4041,3814
47037010202,140,47,037,34980,400,,,Census Tract 102.02,3530,1557,3331,1407,3530,3331
47037010301,140,47,037,34980,400,,,Census Tract 103.01,3676,1609,3187,1362,3676,3187
47037010302,140,47,037,34980,400,,,Census Tract 103.02,2104,935,1890,800,2104,1890
47037010303,140,47,037,34980,400,,,Census Tract 103.03,4539,2372,4077,2030,4539,4077
47037010401,140,47,037,34980,400,,,Census Tract 104.01,4494,2075,3406,1504,4494,3406
47037010402,140,47,037,34980,400,,,Census Tract 104.02,5588,2606,5265,2564,5588,5265
47037010501,140,47,037,34980,400,,,Census Tract 105.01,5029,2492,5236,2518,5029,5236
47037010502,140,47,037,34980,400,,,Census Tract 105.02,4706,2083,4286,1879,4706,4286
47037010601,140,47,037,34980,400,,,Census Tract 106.01,5007,2199,4501,1936,5007,4501
47037010602,140,47,037,34980,400,,,Census Tract 106.02,3442,1342,3094,1181,3442,3094
47037010701,140,47,037,34980,400,,,Census Tract 107.01,4431,2105,4220,1983,4431,4220
47037010702,140,47,037,34980,400,,,Census Tract 107.02,3034,1908,3327,1955,3034,3327
47037010801,140,47,037,34980,400,,,Census Tract 108.01,5363,2453,5228,2407,5363,5228
47037010802,140,47,037,34980,400,,,Census Tract 108.02,3274,1625,3031,1434,3274,3031
47037010901,140,47,037,34980,400,,,Census Tract 109.01,2952,1325,2961,1377,2952,2961
47037010903,140,47,037,34980,400,,,Census Tract 109.03,4810,1984,4918,1834,4810,4918
47037010904,140,47,037,34980,400,,,Census Tract 109.04,2888,1224,2736,1121,2888,2736
47037011001,140,47,037,34980,400,,,Census Tract 110.01,5953,2509,6343,2548,5953,6343
47037011002,140,47,037,34980,400,,,Census Tract 110.02,2643,1223,2371,1088,2643,2371
47037011100,140,47,037,34980,400,,,Census Tract 111,3921,1876,4219,1893,3921,4219
47037011200,140,47,037,34980,400,,,Census Tract 112,4133,1979,4406,1967,4133,4406
47037011300,140,47,037,34980,400,,,Census Tract 113,5317,2212,5514,2250,5317,5514
47037011400,140,47,037,34980,400,,,Census Tract 114,4461,2144,5286,2142,4461,5286
47037011500,140,47,037,34980,400,,,Census Tract 115,3724,1791,4116,1794,3724,4116
47037011600,140,47,037,34980,400,,,Census Tract 116,4751,2198,5223,2199,4751,5223
47037011700,140,47,037,34980,400,,,Census Tract 117,6044,2629,6188,2693,6044,6188
47037011800,140,47,037,34980,400,,,Census Tract 118,2673,1142,4112,1462,2673,4112
47037011900,140,47,037,34980,400,,,Census Tract 119,2429,1094,2468,974,2429,2468
47037012100,140,47,037,34980,400,,,Census Tract 121,2431,1203,2700,1255,2431,2700
47037012200,140,47,037,34980,400,,,Census Tract 122,2056,1132,2508,1148,2056,2508
47037012600,140,47,037,34980,400,,,Census Tract 126,1999,862,1788,657,1999,1788
47037012701,140,47,037,34980,400,,,Census Tract 127.01,5150,2152,5267,2076,5150,5267
47037012702,140,47,037,34980,400,,,Census Tract 127.02,2376,985,2252,867,2376,2252
47037012801,140,47,037,34980,400,,,Census Tract 128.01,4835,2133,5183,2118,4835,5183
47037012802,140,47,037,34980,400,,,Census Tract 128.02,4546,1235,4507,1196,4546,4507
47037013000,140,47,037,34980,400,,,Census Tract 130,1938,7,2577,7,1938,2577
47037013100,140,47,037,34980,400,,,Census Tract 131,2190,976,1777,726,2190,1777
47037013201,140,47,037,34980,400,,,Census Tract 132.01,2936,1343,2945,1319,2936,2945
47037013202,140,47,037,34980,400,,,Census Tract 132.02,3287,1414,3297,1388,3287,3297
47037013300,140,47,037,34980,400,,,Census Tract 133,4004,1848,4537,1858,4004,4537
47037013400,140,47,037,34980,400,,,Census Tract 134,3746,2142,3587,2090,3746,3587
47037013500,140,47,037,34980,400,,,Census Tract 135,1936,1061,2166,1036,1936,2166
47037013601,140,47,037,34980,400,,,Census Tract 136.01,3616,1351,4324,1609,3616,4324
47037013602,140,47,037,34980,400,,,Census Tract 136.02,2120,151,2535,179,2120,2535
47037013700,140,47,037,34980,400,,,Census Tract 137,5834,2619,5203,2248,5834,5203
47037013800,140,47,037,34980,400,,,Census Tract 138,1623,748,1699,766,1623,1699
47037013900,140,47,037,34980,400,,,Census Tract 139,1646,822,1763,844,1646,1763
47037014200,140,47,037,34980,400,,,Census Tract 142,2249,990,2231,1052,2249,2231
47037014300,140,47,037,34980,400,,,Census Tract 143,1816,943,1947,961,1816,1947
47037014400,140,47,037,34980,400,,,Census Tract 144,1250,597,2217,789,1250,2217
47037014800,140,47,037,34980,400,,,Census Tract 148,3127,1099,3221,1210,3127,3221
47037015100,140,47,037,34980,400,,,Census Tract 151,4026,1907,4080,1879,4026,4080
47037015200,140,47,037,34980,400,,,Census Tract 152,2578,1237,2671,1240,2578,2671
47037015300,140,47,037,34980,400,,,Census Tract 153,5804,2777,4594,2122,5804,4594
47037015401,140,47,037,34980,400,,,Census Tract 154.01,5642,2441,5081,2119,5642,5081
47037015402,140,47,037,34980,400,,,Census Tract 154.02,4109,1764,4207,1734,4109,4207
47037015404,140,47,037,34980,400,,,Census Tract 154.04,2926,1585,3408,1562,2926,3408
47037015405,140,47,037,34980,400,,,Census Tract 154.05,4401,1938,3979,1624,4401,3979
47037015501,140,47,037,34980,400,,,Census Tract 155.01,3383,1754,3610,1675,3383,3610
47037015502,140,47,037,34980,400,,,Census Tract 155.02,3924,2018,4245,2042,3924,4245
47037015609,140,47,037,34980,400,,,Census Tract 156.09,3411,2117,2749,1671,3411,2749
47037015610,140,47,037,34980,400,,,Census Tract 156.10,7820,3795,5243,2636,7820,5243
47037015612,140,47,037,34980,400,,,Census Tract 156.12,6772,3300,5256,2673,6772,5256
47037015613,140,47,037,34980,400,,,Census Tract 156.13,6223,1645,5311,1613,6223,5311
47037015614,140,47,037,34980,400,,,Census Tract 156.14,4245,1560,3130,1370,4245,3130
47037015615,140,47,037,34980,400,,,Census Tract 156.15,4775,1595,4528,1613,4775,4528
47037015617,140,47,037,34980,400,,,Census Tract 156.17,2368,1063,2638,1154,2368,2638
47037015618,140,47,037,34980,400,,,Census Tract 156.18,5712,2350,5771,2261,5712,5771
47037015619,140,47,037,34980,400,,,Census Tract 156.19,4639,1858,3509,1438,4639,3509
47037015620,140,47,037,34980,400,,,Census Tract 156.20,7033,2596,5844,2204,7033,5844
47037015622,140,47,037,34980,400,,,Census Tract 156.22,3913,1606,3288,1276,3913,3288
47037015623,140,47,037,34980,400,,,Census Tract 156.23,5335,2341,4483,1860,5335,4483
47037015624,140,47,037,34980,400,,,Census Tract 156.24,4509,2324,3483,1684,4509,3483
47037015625,140,47,037,34980,400,,,Census Tract 156.25,4906,2416,3789,1750,4906,3789
47037015626,140,47,037,34980,400,,,Census Tract 156.26,5820,2614,4452,2232,5820,4452
47037015627,140,47,037,34980,400,,,Census Tract 156.27,2683,968,2052,826,2683,2052
47037015628,140,47,037,34980,400,,,Census Tract 156.28,3224,1687,2466,1441,3224,2466
47037015629,140,47,037,34980,400,,,Census Tract 156.29,4379,2363,2085,1257,4379,2085
47037015630,140,47,037,34980,400,,,Census Tract 156.30,3189,1536,1518,817,3189,1518
47037015631,140,47,037,34980,400,,,Census Tract 156.31,8758,3219,4171,1713,8758,4171
47037015700,140,47,037,34980,400,,,Census Tract 157,1600,624,1468,619,1600,1468
47037015802,140,47,037,34980,400,,,Census Tract 158.02,5882,2867,5684,2694,5882,5684
47037015803,140,47,037,34980,400,,,Census Tract 158.03,2771,1164,2820,1187,2771,2820
47037015804,140,47,037,34980,400,,,Census Tract 158.04,4294,2043,4370,2083,4294,4370
47037015900,140,47,037,34980,400,,,Census Tract 159,2864,1336,2578,1580,2864,2578
47037016000,140,47,037,34980,400,,,Census Tract 160,874,459,1235,541,874,1235
47037016100,140,47,037,34980,400,,,Census Tract 161,2047,1010,2002,908,2047,2002
47037016200,140,47,037,34980,400,,,Census Tract 162,3299,1668,3434,1497,3299,3434
47037016300,140,47,037,34980,400,,,Census Tract 163,2189,1072,2416,1024,2189,2416
47037016400,140,47,037,34980,400,,,Census Tract 164,4402,1270,2952,1155,4402,2952
47037016500,140,47,037,34980,400,,,Census Tract 165,4478,240,5261,525,4478,5261
47037016600,140,47,037,34980,400,,,Census Tract 166,2436,1957,2240,1622,2436,2240
47037016700,140,47,037,34980,400,,,Census Tract 167,5398,3026,5303,2892,5398,5303
47037016800,140,47,037,34980,400,,,Census Tract 168,4194,2477,4261,2500,4194,4261
47037016900,140,47,037,34980,400,,,Census Tract 169,4514,2411,4537,2450,4514,4537
47037017000,140,47,037,34980,400,,,Census Tract 170,3865,1472,3039,1385,3865,3039
47037017100,140,47,037,34980,400,,,Census Tract 171,1749,1049,2146,1056,1749,2146
47037017200,140,47,037,34980,400,,,Census Tract 172,1335,713,1607,782,1335,1607
47037017300,140,47,037,34980,400,,,Census Tract 173,3368,1283,3303,1314,3368,3303
47037017401,140,47,037,34980,400,,,Census Tract 174.01,2238,977,2222,999,2238,2222
47037017402,140,47,037,34980,400,,,Census Tract 174.02,5907,2756,5309,2653,5907,5309
47037017500,140,47,037,34980,400,,,Census Tract 175,2951,1387,3093,1490,2951,3093
47037017701,140,47,037,34980,400,,,Census Tract 177.01,2081,949,2008,944,2081,2008
47037017702,140,47,037,34980,400,,,Census Tract 177.02,4382,1622,4230,1614,4382,4230
47037017800,140,47,037,34980,400,,,Census Tract 178,5145,2999,5077,2988,5145,5077
47037017901,140,47,037,34980,400,,,Census Tract 179.01,4455,2319,4347,2218,4455,4347
47037017902,140,47,037,34980,400,,,Census Tract 179.02,4326,2537,4329,2348,4326,4329
47037018000,140,47,037,34980,400,,,Census Tract 180,4742,2813,5045,2836,4742,5045
47037018101,140,47,037,34980,400,,,Census Tract 181.01,4700,2452,4750,2397,4700,4750
47037018102,140,47,037,34980,400,,,Census Tract 181.02,3529,1908,3551,1776,3529,3551
47037018201,140,47,037,34980,400,,,Census Tract 182.01,2958,1344,3007,1318,2958,3007
47037018202,140,47,037,34980,400,,,Census Tract 182.02,6486,3772,5232,2886,6486,5232
47037018203,140,47,037,34980,400,,,Census Tract 182.03,1434,577,1428,579,1434,1428
47037018301,140,47,037,34980,400,,,Census Tract 183.01,7368,3050,4651,1955,7368,4651
47037018302,140,47,037,34980,400,,,Census Tract 183.02,2651,1062,1674,681,2651,1674
47037018401,140,47,037,34980,400,,,Census Tract 184.01,5992,3346,5852,3047,5992,5852
47037018404,140,47,037,34980,400,,,Census Tract 184.04,4407,2405,4331,2410,4407,4331
47037018405,140,47,037,34980,400,,,Census Tract 184.05,4760,1935,4358,1711,4760,4358
47037018407,140,47,037,34980,400,,,Census Tract 184.07,3813,1441,3574,1232,3813,3574
