GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
33011002500,140,33,011,31700,148,,,Census Tract 25,5205,2305,5259,2289,5205,5259
33011002600,140,33,011,31700,148,,,Census Tract 26,5746,2217,5499,2001,5746,5499
33011002701,140,33,011,31700,148,,,Census Tract 27.01,3807,1495,3612,1352,3807,3612
33011002702,140,33,011,31700,148,,,Census Tract 27.02,6029,2394,5722,2165,6029,5722
33011002800,140,33,011,31700,148,,,Census Tract 28,7815,2452,7594,2280,7815,7594
33011010100,140,33,011,31700,148,,,Census Tract 101,5345,2054,5325,1983,5345,5325
33011010200,140,33,011,31700,148,,,Census Tract 102,7146,3255,7164,3197,7146,7164
33011010301,140,33,011,31700,148,,,Census Tract 103.01,4833,2026,4806,1925,4833,4806
33011010302,140,33,011,31700,148,,,Census Tract 103.02,4237,1757,4205,1704,4237,4205
33011010800,140,33,011,31700,148,,,Census Tract 108,7583,3298,7806,3111,7583,7806
33011010900,140,33,011,31700,148,,,Census Tract 109,6183,2406,6376,2377,6183,6376
33011011000,140,33,011,31700,148,,,Census Tract 110,5103,1829,4971,1777,5103,4971
33011011101,140,33,011,31700,148,,,Census Tract 111.01,3139,1760,3297,1725,3139,3297
33011011102,140,33,011,31700,148,,,Census Tract 111.02,3358,1927,3527,1889,3358,3527
33011011200,140,33,011,31700,148,,,Census Tract 112,6360,2507,5822,2125,6360,5822
33011011401,140,33,011,31700,148,,,Census Tract 114.01,5183,2166,4798,1943,5183,4798
33011011402,140,33,011,31700,148,,,Census Tract 114.02,5058,1915,4594,1654,5058,4594
33011011500,140,33,011,31700,148,,,Census Tract 115,2430,1156,2509,1114,2430,2509
33011012200,140,33,011,31700,148,,,Census Tract 122,7336,3055,7814,3125,7336,7814
33011012300,140,33,011,31700,148,,,Census Tract 123,8930,3152,7502,2456,8930,7502
33011013100,140,33,011,31700,148,,,Census Tract 131,8271,2912,7339,2377,8271,7339
33011014100,140,33,011,31700,148,,,Census Tract 141,5631,2719,4972,2268,5631,4972
33011014201,140,33,011,31700,148,,,Census Tract 142.01,5876,2031,5714,1822,5876,5714
33011014300,140,33,011,31700,148,,,Census Tract 143,7725,2775,7806,2616,7725,7806
33011015100,140,33,011,31700,148,,,Census Tract 151,5265,1955,4992,1724,5265,4992
33011015200,140,33,011,31700,148,,,Census Tract 152,5936,2325,5786,2030,5936,5786
33011016201,140,33,011,31700,148,,,Census Tract 162.01,7017,3283,6667,2803,7017,6667
33011017100,140,33,011,31700,148,,,Census Tract 171,7684,2929,7011,2488,7684,7011
33011018501,140,33,011,31700,148,,,Census Tract 185.01,2105,933,2030,849,2105,2030
33011018502,140,33,011,31700,148,,,Census Tract 185.02,1382,571,1332,519,1382,1332
33011019501,140,33,011,31700,148,,,Census Tract 195.01,1683,687,1480,574,1683,1480
33011019502,140,33,011,31700,148,,,Census Tract 195.02,2409,868,2119,726,2409,2119
33011021000,140,33,011,31700,148,,,Census Tract 210,8785,3466,7776,2828,8785,7776
33011022000,140,33,011,31700,148,,,Census Tract 220,1749,699,1675,645,1749,1675
33011023000,140,33,011,31700,148,,,Census Tract 230,6284,2956,5883,2509,6284,5883
33011025000,140,33,011,31700,148,,,Census Tract 250,2637,1329,2449,1160,2637,2449
33011025500,140,33,011,31700,148,,,Census Tract 255,6235,3033,5129,2446,6235,5129
33011200100,140,33,011,31700,148,,,Census Tract 2001,4522,1596,3951,1300,4522,3951
33011200200,140,33,011,31700,148,,,Census Tract 2002,4092,1421,3565,1198,4092,3565
33011200300,140,33,011,31700,148,,,Census Tract 2003,4283,1581,3398,1242,4283,3398
33011200400,140,33,011,31700,148,,,Census Tract 2004,2867,1901,2395,1435,2867,2395
33011980101,140,33,011,31700,148,,,Census Tract 9801.01,0,0,0,0,0,0
33013003001,140,33,013,18180,148,,,Census Tract 30.01,4168,1555,4392,1341,4168,4392
33013003006,140,33,013,18180,148,,,Census Tract 30.06,3637,1346,2871,1100,3637,2871
33013003100,140,33,013,18180,148,,,Census Tract 31,4322,1881,4843,1962,4322,4843
33013003200,140,33,013,18180,148,,,Census Tract 32,7115,2872,6897,2734,7115,6897
33013031001,140,33,013,18180,148,,,Census Tract 310.01,3874,1389,3677,1152,3874,3677
33013031002,140,33,013,18180,148,,,Census Tract 310.02,3645,1418,3460,1177,3645,3460
33013032100,140,33,013,18180,148,,,Census Tract 321,3880,1621,4017,1565,3880,4017
33013032300,140,33,013,18180,148,,,Census Tract 323,1756,1040,1928,1050,1756,1928
33013032400,140,33,013,18180,148,,,Census Tract 324,3593,1740,3420,1661,3593,3420
33013032500,140,33,013,18180,148,,,Census Tract 325,3908,1531,3712,1178,3908,3712
33013032600,140,33,013,18180,148,,,Census Tract 326,4129,1093,4154,1052,4129,4154
33013032706,140,33,013,18180,148,,,Census Tract 327.06,3887,1633,3480,1339,3887,3480
33013032800,140,33,013,18180,148,,,Census Tract 328,5100,2128,4407,1779,5100,4407
33013033000,140,33,013,18180,148,,,Census Tract 330,2523,963,2236,849,2523,2236
33013034000,140,33,013,18180,148,,,Census Tract 340,4566,1839,4021,1592,4566,4021
33013035000,140,33,013,18180,148,,,Census Tract 350,4106,1769,3931,1569,4106,3931
33013037000,140,33,013,18180,148,,,Census Tract 370,2352,1002,1979,838,2352,1979
33013038000,140,33,013,18180,148,,,Census Tract 380,3965,1453,3667,1293,3965,3667
33013041000,140,33,013,18180,148,,,Census Tract 410,4397,2303,7889,4486,4397,7889
33013041500,140,33,013,18180,148,,,Census Tract 415,3611,1855,3207,1562,3611,3207
33013043001,140,33,013,18180,148,,,Census Tract 430.01,4200,1859,4007,1648,4200,4007
33013043002,140,33,013,18180,148,,,Census Tract 430.02,4277,2079,4398,2028,4277,4398
33013044000,140,33,013,18180,148,,,Census Tract 440,4829,1969,4548,1782,4829,4548
33013044100,140,33,013,18180,148,,,Census Tract 441,3570,1767,3348,1594,3570,3348
33013044200,140,33,013,18180,148,,,Census Tract 442,5646,2283,4457,1865,5646,4457
33013044300,140,33,013,18180,148,,,Census Tract 443,4229,2028,3786,1664,4229,3786
33015003301,140,33,015,14460,148,,,Census Tract 33.01,4567,1599,4503,1461,4567,4503
33015003302,140,33,015,14460,148,,,Census Tract 33.02,4995,1908,5263,1962,4995,5263
33015003400,140,33,015,14460,148,,,Census Tract 34,5355,2528,5608,2465,5355,5608
33015003500,140,33,015,14460,148,,,Census Tract 35,5782,2785,5802,2583,5782,5802
33015003601,140,33,015,14460,148,,,Census Tract 36.01,6817,2427,6957,2325,6817,6957
33015003602,140,33,015,14460,148,,,Census Tract 36.02,5593,2030,5736,1883,5593,5736
33015003703,140,33,015,14460,148,,,Census Tract 37.03,5104,2038,4524,1655,5104,4524
33015003801,140,33,015,14460,148,,,Census Tract 38.01,3931,1307,3853,1185,3931,3853
33015003802,140,33,015,14460,148,,,Census Tract 38.02,4057,1321,3977,1198,4057,3977
33015003901,140,33,015,14460,148,,,Census Tract 39.01,4076,1551,4287,1487,4076,4287
33015003902,140,33,015,14460,148,,,Census Tract 39.02,3374,1147,3552,1100,3374,3552
33015050000,140,33,015,14460,148,,,Census Tract 500,3909,1494,3913,1385,3909,3913
33015052000,140,33,015,14460,148,,,Census Tract 520,5986,2214,5138,1777,5986,5138
33015053000,140,33,015,14460,148,,,Census Tract 530,4387,1684,4023,1479,4387,4023
33015054000,140,33,015,14460,148,,,Census Tract 540,4283,1573,3510,1201,4283,3510
33015055002,140,33,015,14460,148,,,Census Tract 550.02,4194,1946,4045,1688,4194,4045
33015057000,140,33,015,14460,148,,,Census Tract 570,4241,2129,3647,1909,4241,3647
33015058000,140,33,015,14460,148,,,Census Tract 580,4785,1986,3699,1591,4785,3699
33015059000,140,33,015,14460,148,,,Census Tract 590,6411,2723,5487,2218,6411,5487
33015060000,140,33,015,14460,148,,,Census Tract 600,4486,1350,3194,919,4486,3194
33015062000,140,33,015,14460,148,,,Census Tract 620,2357,907,1784,648,2357,1784
33015062500,140,33,015,14460,148,,,Census Tract 625,2938,1310,2747,981,2938,2747
33015063001,140,33,015,14460,148,,,Census Tract 630.01,3728,1745,3402,1561,3728,3402
33015063002,140,33,015,14460,148,,,Census Tract 630.02,4965,2799,4531,2504,4965,4531
33015064000,140,33,015,14460,148,,,Census Tract 640,2236,900,1867,725,2236,1867
33015065001,140,33,015,14460,148,,,Census Tract 650.01,7874,3639,7631,3128,7874,7631
33015065006,140,33,015,14460,148,,,Census Tract 650.06,1527,1066,1476,1055,1527,1476
33015065007,140,33,015,14460,148,,,Census Tract 650.07,1842,1280,1780,1267,1842,1780
33015067000,140,33,015,14460,148,,,Census Tract 670,7255,2864,6346,2366,7255,6346
33015067501,140,33,015,14460,148,,,Census Tract 675.01,7252,3035,6273,2420,7252,6273
33015067502,140,33,015,14460,148,,,Census Tract 675.02,3364,1695,3332,1577,3364,3332
33015069100,140,33,015,14460,148,,,Census Tract 691,3867,2324,3876,2252,3867,3876
33015069200,140,33,015,14460,148,,,Census Tract 692,2638,1561,2621,1497,2638,2621
33015069300,140,33,015,14460,148,,,Census Tract 693,2065,1114,2126,1049,2065,2126
33015069700,140,33,015,14460,148,,,Census Tract 697,3519,1640,3385,1475,3519,3385
33015071000,140,33,015,14460,148,,,Census Tract 710,5298,2852,5182,2645,5298,5182
33015100301,140,33,015,14460,148,,,Census Tract 1003.01,4521,1833,4725,1805,4521,4725
33015100302,140,33,015,14460,148,,,Census Tract 1003.02,4262,1862,4162,1749,4262,4162
33015100400,140,33,015,14460,148,,,Census Tract 1004,7729,3214,7386,2809,7729,7386
33015101100,140,33,015,14460,148,,,Census Tract 1011,7609,3016,7746,2927,7609,7746
33015102100,140,33,015,14460,148,,,Census Tract 1021,4603,1751,4290,1553,4603,4290
33015103100,140,33,015,14460,148,,,Census Tract 1031,6751,2788,6255,2449,6751,6255
33015104101,140,33,015,14460,148,,,Census Tract 1041.01,4781,2112,4666,1859,4781,4666
33015105100,140,33,015,14460,148,,,Census Tract 1051,6025,2480,5864,2265,6025,5864
33015106101,140,33,015,14460,148,,,Census Tract 1061.01,7264,2579,5662,1878,7264,5662
33015106200,140,33,015,14460,148,,,Census Tract 1062,4331,2029,4502,1996,4331,4502
33015106400,140,33,015,14460,148,,,Census Tract 1064,4022,1853,4180,1822,4022,4180
33015107200,140,33,015,14460,148,,,Census Tract 1072,6024,2837,6009,2740,6024,6009
33015107400,140,33,015,14460,148,,,Census Tract 1074,1169,510,1271,499,1169,1271
33015980011,140,33,015,14460,148,,,Census Tract 9800.11,0,0,0,0,0,0
33015990000,140,33,015,14460,148,,,Census Tract 9900,0,0,0,0,0,0
33017080202,140,33,017,14460,148,,,Census Tract 802.02,2630,1089,2595,1015,2630,2595
33017080203,140,33,017,14460,148,,,Census Tract 802.03,5159,536,4194,605,5159,4194
33017080204,140,33,017,14460,148,,,Census Tract 802.04,4144,376,3369,424,4144,3369
33017080500,140,33,017,14460,148,,,Census Tract 805,6101,2418,5660,2080,6101,5660
33017081100,140,33,017,14460,148,,,Census Tract 811,6398,3123,5723,2614,6398,5723
33017081200,140,33,017,14460,148,,,Census Tract 812,4492,2094,4076,1722,4492,4076
33017081300,140,33,017,14460,148,,,Census Tract 813,4531,2400,4588,2275,4531,4588
33017082000,140,33,017,14460,148,,,Census Tract 820,2527,1099,2648,1060,2527,2648
33017083001,140,33,017,14460,148,,,Census Tract 830.01,6802,2978,6748,2852,6802,6748
33017083002,140,33,017,14460,148,,,Census Tract 830.02,4964,2221,4729,1989,4964,4729
33017084400,140,33,017,14460,148,,,Census Tract 844,4081,1817,4138,1749,4081,4138
33017084500,140,33,017,14460,148,,,Census Tract 845,3935,1687,3693,1421,3935,3693
33017085000,140,33,017,14460,148,,,Census Tract 850,8576,3661,7476,3146,8576,7476
33017086000,140,33,017,14460,148,,,Census Tract 860,3991,1784,3622,1563,3991,3622
33017088000,140,33,017,14460,148,,,Census Tract 880,4598,2181,3915,1816,4598,3915
33019975100,140,33,019,17200,180,,,Census Tract 9751,4004,1731,3902,1574,4004,3902
33019975200,140,33,019,17200,180,,,Census Tract 9752,5060,2871,3768,2398,5060,3768
33019975300,140,33,019,17200,180,,,Census Tract 9753,3365,2431,3050,2143,3365,3050
33019975400,140,33,019,17200,180,,,Census Tract 9754,6507,2938,6269,2633,6507,6269
33019975500,140,33,019,17200,180,,,Census Tract 9755,3087,2216,2616,1892,3087,2616
33019975600,140,33,019,17200,180,,,Census Tract 9756,3250,1598,2953,1375,3250,2953
33019975700,140,33,019,17200,180,,,Census Tract 9757,5114,2263,4749,2067,5114,4749
33019975800,140,33,019,17200,180,,,Census Tract 9758,4712,2142,4587,2039,4712,4587
33019975902,140,33,019,17200,180,,,Census Tract 9759.02,3948,1878,3983,1872,3948,3983
33001965100,140,33,001,29060,148,,,Census Tract 9651,3261,1878,2946,1597,3261,2946
33001965200,140,33,001,29060,148,,,Census Tract 9652,2920,2653,2881,2471,2920,2881
33001965700,140,33,001,29060,148,,,Census Tract 9657,4593,2319,3870,1988,4593,3870
33001966500,140,33,001,29060,148,,,Census Tract 9665,5250,4281,4516,3526,5250,4516
33003955100,140,33,003,99999,999,,,Census Tract 9551,3765,5280,3635,4614,3765,3635
33003955300,140,33,003,99999,999,,,Census Tract 9553,6032,4582,5280,3975,6032,5280
33003956000,140,33,003,99999,999,,,Census Tract 9560,5790,4170,4857,3611,5790,4857
33003956400,140,33,003,99999,999,,,Census Tract 9564,2387,2435,2155,2021,2387,2155
33005970100,140,33,005,28300,999,,,Census Tract 9701,4224,2101,4143,1962,4224,4143
33005970800,140,33,005,28300,999,,,Census Tract 9708,4208,1878,3971,1671,4208,3971
33007950100,140,33,007,13620,999,,,Census Tract 9501,2138,3111,2185,2363,2138,2185
33007950300,140,33,007,13620,999,,,Census Tract 9503,2009,1938,2092,1797,2009,2092
33007951100,140,33,007,13620,999,,,Census Tract 9511,3285,1916,2970,1681,3285,2970
33009960300,140,33,009,30100,180,,,Census Tract 9603,4662,2565,4360,2191,4662,4360
33009960500,140,33,009,30100,180,,,Census Tract 9605,2642,2197,2326,1925,2642,2326
33009961100,140,33,009,30100,180,,,Census Tract 9611,4184,2865,3885,2357,4184,3885
33009961400,140,33,009,30100,180,,,Census Tract 9614,3909,1930,3319,1588,3909,3319
33009961601,140,33,009,30100,180,,,Census Tract 9616.01,2624,1169,2688,1098,2624,2688
33011000101,140,33,011,31700,148,,,Census Tract 1.01,2916,1328,2998,1266,2916,2998
33011000203,140,33,011,31700,148,,,Census Tract 2.03,3054,1998,2571,1601,3054,2571
33011000600,140,33,011,31700,148,,,Census Tract 6,2248,1254,2491,1251,2248,2491
33011001000,140,33,011,31700,148,,,Census Tract 10,6027,2453,5385,2084,6027,5385
33011001100,140,33,011,31700,148,,,Census Tract 11,5313,2143,5541,2096,5313,5541
33011001800,140,33,011,31700,148,,,Census Tract 18,5730,2484,5765,2457,5730,5765
33011002200,140,33,011,31700,148,,,Census Tract 22,3232,1557,3182,1397,3232,3182
33011002901,140,33,011,31700,148,,,Census Tract 29.01,7086,2881,5704,2221,7086,5704
33011002902,140,33,011,31700,148,,,Census Tract 29.02,6257,2217,5680,2016,6257,5680
33011002903,140,33,011,31700,148,,,Census Tract 29.03,7860,2536,6887,2161,7860,6887
33011010400,140,33,011,31700,148,,,Census Tract 104,4979,2113,5169,2090,4979,5169
33011010500,140,33,011,31700,148,,,Census Tract 105,3903,1934,4160,1816,3903,4160
33011010600,140,33,011,31700,148,,,Census Tract 106,5560,2574,5609,2430,5560,5609
33011010700,140,33,011,31700,148,,,Census Tract 107,1570,975,1623,1011,1570,1623
33011011300,140,33,011,31700,148,,,Census Tract 113,4524,1516,4843,1515,4524,4843
33011012100,140,33,011,31700,148,,,Census Tract 121,8201,3005,7632,2595,8201,7632
33011014202,140,33,011,31700,148,,,Census Tract 142.02,6262,2293,6627,2253,6262,6627
33011016100,140,33,011,31700,148,,,Census Tract 161,2989,1188,2698,1046,2989,2698
33011016202,140,33,011,31700,148,,,Census Tract 162.02,5109,1824,4160,1464,5109,4160
33011018000,140,33,011,31700,148,,,Census Tract 180,4991,1700,4192,1390,4991,4192
33011019000,140,33,011,31700,148,,,Census Tract 190,3677,1530,3743,1451,3677,3743
33011020000,140,33,011,31700,148,,,Census Tract 200,5321,1967,4138,1462,5321,4138
33011021500,140,33,011,31700,148,,,Census Tract 215,4950,2353,4756,2224,4950,4756
33011022500,140,33,011,31700,148,,,Census Tract 225,6817,2622,5946,2073,6817,5946
33011024000,140,33,011,31700,148,,,Census Tract 240,1654,864,1739,814,1654,1739
33013030000,140,33,013,18180,148,,,Census Tract 300,2758,1077,2226,858,2758,2226
33013032200,140,33,013,18180,148,,,Census Tract 322,2806,1385,3026,1449,2806,3026
33013032701,140,33,013,18180,148,,,Census Tract 327.01,1583,692,1417,567,1583,1417
33013032900,140,33,013,18180,148,,,Census Tract 329,4254,2194,3989,1980,4254,3989
33013036000,140,33,013,18180,148,,,Census Tract 360,5317,2081,4481,1684,5317,4481
33013038500,140,33,013,18180,148,,,Census Tract 385,4705,2207,4343,1901,4705,4343
33013039000,140,33,013,18180,148,,,Census Tract 390,5589,2381,5399,2210,5589,5399
33013040000,140,33,013,18180,148,,,Census Tract 400,4836,1928,4433,1679,4836,4433
33013040500,140,33,013,18180,148,,,Census Tract 405,5559,3461,4700,2899,5559,4700
33013042500,140,33,013,18180,148,,,Census Tract 425,3753,1719,3246,1552,3753,3246
33015003701,140,33,015,14460,148,,,Census Tract 37.01,3587,1407,3182,1143,3587,3182
33015004000,140,33,015,14460,148,,,Census Tract 40,4953,1814,4682,1622,4953,4682
33015051000,140,33,015,14460,148,,,Census Tract 510,4768,1596,3788,1245,4768,3788
33015055001,140,33,015,14460,148,,,Census Tract 550.01,5944,2308,5617,2018,5944,5617
33015056000,140,33,015,14460,148,,,Census Tract 560,4280,1743,7690,2992,4280,7690
33015061001,140,33,015,14460,148,,,Census Tract 610.01,5953,2614,5355,2283,5953,5355
33015065005,140,33,015,14460,148,,,Census Tract 650.05,2469,1551,2387,1536,2469,2387
33015065008,140,33,015,14460,148,,,Census Tract 650.08,1718,2385,1661,2361,1718,1661
33015066000,140,33,015,14460,148,,,Census Tract 660,4301,1914,4259,1782,4301,4259
33015100100,140,33,015,14460,148,,,Census Tract 1001,6658,2673,6134,2422,6658,6134
33015100200,140,33,015,14460,148,,,Census Tract 1002,5606,2228,5620,2059,5606,5620
33015104102,140,33,015,14460,148,,,Census Tract 1041.02,3742,1615,3653,1421,3742,3653
33015106102,140,33,015,14460,148,,,Census Tract 1061.02,6328,2585,5047,2028,6328,5047
33015107100,140,33,015,14460,148,,,Census Tract 1071,2465,1176,2506,1162,2465,2506
33015107500,140,33,015,14460,148,,,Census Tract 1075,4302,1765,3983,1549,4302,3983
33017080100,140,33,017,14460,148,,,Census Tract 801,2705,1091,2500,876,2705,2500
33017081400,140,33,017,14460,148,,,Census Tract 814,1831,939,1804,914,1831,1804
33017081500,140,33,017,14460,148,,,Census Tract 815,5721,2715,5341,2476,5721,5341
33017081600,140,33,017,14460,148,,,Census Tract 816,7014,2414,5326,1908,7014,5326
33017084100,140,33,017,14460,148,,,Census Tract 841,4872,2150,4541,1917,4872,4541
33017084200,140,33,017,14460,148,,,Census Tract 842,7657,3393,7307,2974,7657,7307
33017084300,140,33,017,14460,148,,,Census Tract 843,6534,3077,6434,2806,6534,6434
33017084600,140,33,017,14460,148,,,Census Tract 846,2673,1248,2373,983,2673,2373
33017087000,140,33,017,14460,148,,,Census Tract 870,6786,2832,5783,2340,6786,5783
33017088500,140,33,017,14460,148,,,Census Tract 885,4421,2374,3644,2009,4421,3644
33019975901,140,33,019,17200,180,,,Census Tract 9759.01,4695,2273,4579,2162,4695,4579
