GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
32003002965,140,32,003,29820,332,,,Census Tract 29.65,3314,1856,2975,1520,3314,2975
32003002966,140,32,003,29820,332,,,Census Tract 29.66,5308,3196,4765,2618,5308,4765
32003002968,140,32,003,29820,332,,,Census Tract 29.68,2299,970,2123,776,2299,2123
32003002969,140,32,003,29820,332,,,Census Tract 29.69,1337,803,1234,642,1337,1234
32003002970,140,32,003,29820,332,,,Census Tract 29.70,3434,2635,3171,2108,3434,3171
32003002975,140,32,003,29820,332,,,Census Tract 29.75,5116,2196,1650,691,5116,1650
32003002976,140,32,003,29820,332,,,Census Tract 29.76,3919,2004,1264,630,3919,1264
32003002977,140,32,003,29820,332,,,Census Tract 29.77,3101,1233,1000,388,3101,1000
32003002978,140,32,003,29820,332,,,Census Tract 29.78,2556,1093,824,343,2556,824
32003002979,140,32,003,29820,332,,,Census Tract 29.79,2442,1179,184,79,2442,184
32003002980,140,32,003,29820,332,,,Census Tract 29.80,5661,2383,426,159,5661,426
32003002982,140,32,003,29820,332,,,Census Tract 29.82,6955,2662,524,178,6955,524
32003002984,140,32,003,29820,332,,,Census Tract 29.84,3684,1465,277,98,3684,277
32003002995,140,32,003,29820,332,,,Census Tract 29.95,2706,1391,2585,1252,2706,2585
32003002996,140,32,003,29820,332,,,Census Tract 29.96,4750,2337,4538,2104,4750,4538
32003003001,140,32,003,29820,332,,,Census Tract 30.01,3698,1307,3981,1339,3698,3981
32003003004,140,32,003,29820,332,,,Census Tract 30.04,2127,1259,2408,1260,2127,2408
32003003005,140,32,003,29820,332,,,Census Tract 30.05,3480,1228,3643,1224,3480,3643
32003003103,140,32,003,29820,332,,,Census Tract 31.03,3625,1220,3303,1180,3625,3303
32003003104,140,32,003,29820,332,,,Census Tract 31.04,4258,1786,3878,1727,4258,3878
32003003204,140,32,003,29820,332,,,Census Tract 32.04,5823,2773,5152,2282,5823,5152
32003003210,140,32,003,29820,332,,,Census Tract 32.10,2446,1573,2625,1587,2446,2625
32003003211,140,32,003,29820,332,,,Census Tract 32.11,2997,2048,3229,1918,2997,3229
32003003213,140,32,003,29820,332,,,Census Tract 32.13,1951,1316,2131,1313,1951,2131
32003003214,140,32,003,29820,332,,,Census Tract 32.14,1951,1262,1722,1059,1951,1722
32003003215,140,32,003,29820,332,,,Census Tract 32.15,4213,1759,4584,1756,4213,4584
32003003218,140,32,003,29820,332,,,Census Tract 32.18,5352,2178,5943,2154,5352,5943
32003003219,140,32,003,29820,332,,,Census Tract 32.19,6137,3005,5971,2924,6137,5971
32003003220,140,32,003,29820,332,,,Census Tract 32.20,6066,2999,6559,2935,6066,6559
32003003222,140,32,003,29820,332,,,Census Tract 32.22,4622,2240,4702,2035,4622,4702
32003003226,140,32,003,29820,332,,,Census Tract 32.26,2290,1192,872,425,2290,872
32003003227,140,32,003,29820,332,,,Census Tract 32.27,3856,1783,908,339,3856,908
32003003228,140,32,003,29820,332,,,Census Tract 32.28,3684,1713,709,248,3684,709
32003003229,140,32,003,29820,332,,,Census Tract 32.29,2070,1019,398,147,2070,398
32003003230,140,32,003,29820,332,,,Census Tract 32.30,6112,2584,1176,374,6112,1176
32003003231,140,32,003,29820,332,,,Census Tract 32.31,4456,2464,858,357,4456,858
32003003232,140,32,003,29820,332,,,Census Tract 32.32,5249,1853,1011,268,5249,1011
32003003233,140,32,003,29820,332,,,Census Tract 32.33,3648,1530,702,221,3648,702
32003003234,140,32,003,29820,332,,,Census Tract 32.34,3690,1643,710,238,3690,710
32003003235,140,32,003,29820,332,,,Census Tract 32.35,2401,1501,462,217,2401,462
32003003236,140,32,003,29820,332,,,Census Tract 32.36,2172,925,418,134,2172,418
32003003237,140,32,003,29820,332,,,Census Tract 32.37,3669,1736,230,118,3669,230
32003003238,140,32,003,29820,332,,,Census Tract 32.38,5306,2522,467,258,5306,467
32003003239,140,32,003,29820,332,,,Census Tract 32.39,3290,1446,206,98,3290,206
32003003240,140,32,003,29820,332,,,Census Tract 32.40,3612,1304,2961,919,3612,2961
32003003241,140,32,003,29820,332,,,Census Tract 32.41,3728,1693,3056,1193,3728,3056
32003003244,140,32,003,29820,332,,,Census Tract 32.44,3734,1469,2967,1138,3734,2967
32003003245,140,32,003,29820,332,,,Census Tract 32.45,5159,1900,4249,1488,5159,4249
32003003246,140,32,003,29820,332,,,Census Tract 32.46,3882,1708,3197,1337,3882,3197
32003003247,140,32,003,29820,332,,,Census Tract 32.47,3628,1817,4042,1784,3628,4042
32003003248,140,32,003,29820,332,,,Census Tract 32.48,2902,1402,3233,1376,2902,3233
32003003249,140,32,003,29820,332,,,Census Tract 32.49,3406,1287,1974,939,3406,1974
32003003250,140,32,003,29820,332,,,Census Tract 32.50,4994,2047,2895,1494,4994,2895
32003003251,140,32,003,29820,332,,,Census Tract 32.51,2300,901,2359,880,2300,2359
32003003252,140,32,003,29820,332,,,Census Tract 32.52,4246,1839,4355,1798,4246,4355
32003003253,140,32,003,29820,332,,,Census Tract 32.53,3542,1429,3657,1378,3542,3657
32003003260,140,32,003,29820,332,,,Census Tract 32.60,3454,1869,3990,1788,3454,3990
32003003261,140,32,003,29820,332,,,Census Tract 32.61,2489,1334,2875,1276,2489,2875
32003003262,140,32,003,29820,332,,,Census Tract 32.62,2797,1767,2842,1693,2797,2842
32003003305,140,32,003,29820,332,,,Census Tract 33.05,5377,2085,5046,1869,5377,5046
32003003307,140,32,003,29820,332,,,Census Tract 33.07,6242,2240,2622,1039,6242,2622
32003003308,140,32,003,29820,332,,,Census Tract 33.08,2911,983,1223,455,2911,1223
32003003310,140,32,003,29820,332,,,Census Tract 33.10,4724,1808,587,185,4724,587
32003003311,140,32,003,29820,332,,,Census Tract 33.11,3288,1239,408,127,3288,408
32003003313,140,32,003,29820,332,,,Census Tract 33.13,3010,1041,374,106,3010,374
32003003314,140,32,003,29820,332,,,Census Tract 33.14,6547,2522,813,258,6547,813
32003003315,140,32,003,29820,332,,,Census Tract 33.15,4155,1480,516,151,4155,516
32003003316,140,32,003,29820,332,,,Census Tract 33.16,5594,1854,695,190,5594,695
32003003317,140,32,003,29820,332,,,Census Tract 33.17,3068,1142,1337,482,3068,1337
32003003318,140,32,003,29820,332,,,Census Tract 33.18,5112,1962,2230,829,5112,2230
32003003319,140,32,003,29820,332,,,Census Tract 33.19,5729,2059,2499,870,5729,2499
32003003320,140,32,003,29820,332,,,Census Tract 33.20,4263,1872,1859,791,4263,1859
32003003321,140,32,003,29820,332,,,Census Tract 33.21,2551,890,1112,376,2551,1112
32003003408,140,32,003,29820,332,,,Census Tract 34.08,4883,1877,3245,1237,4883,3245
32003003409,140,32,003,29820,332,,,Census Tract 34.09,5109,2053,3860,1373,5109,3860
32003003411,140,32,003,29820,332,,,Census Tract 34.11,4037,1906,3953,1729,4037,3953
32003003413,140,32,003,29820,332,,,Census Tract 34.13,5001,2095,4879,1939,5001,4879
32003003414,140,32,003,29820,332,,,Census Tract 34.14,2412,786,2317,704,2412,2317
32003003418,140,32,003,29820,332,,,Census Tract 34.18,4121,1724,3850,1750,4121,3850
32003003419,140,32,003,29820,332,,,Census Tract 34.19,6588,2671,6136,2582,6588,6136
32003003420,140,32,003,29820,332,,,Census Tract 34.20,4080,1633,3722,1537,4080,3722
32003003421,140,32,003,29820,332,,,Census Tract 34.21,3301,1382,3269,1361,3301,3269
32003003422,140,32,003,29820,332,,,Census Tract 34.22,5327,2212,6268,2396,5327,6268
32003003426,140,32,003,29820,332,,,Census Tract 34.26,3140,1303,2196,856,3140,2196
32003003427,140,32,003,29820,332,,,Census Tract 34.27,3908,1661,2734,1092,3908,2734
32003003428,140,32,003,29820,332,,,Census Tract 34.28,1919,742,1742,598,1919,1742
32003003431,140,32,003,29820,332,,,Census Tract 34.31,3292,1058,3290,978,3292,3290
32003003500,140,32,003,29820,332,,,Census Tract 35,2595,1003,1616,545,2595,1616
32003003607,140,32,003,29820,332,,,Census Tract 36.07,7220,2473,4378,1409,7220,4378
32003003609,140,32,003,29820,332,,,Census Tract 36.09,4295,1622,4027,1486,4295,4027
32003003610,140,32,003,29820,332,,,Census Tract 36.10,5504,1933,4020,1358,5504,4020
32003003612,140,32,003,29820,332,,,Census Tract 36.12,6777,2815,4603,1771,6777,4603
32003003613,140,32,003,29820,332,,,Census Tract 36.13,6475,2239,4148,1294,6475,4148
32003003616,140,32,003,29820,332,,,Census Tract 36.16,5430,1726,4958,1480,5430,4958
32003003621,140,32,003,29820,332,,,Census Tract 36.21,3002,1984,9,5,3002,9
32003003622,140,32,003,29820,332,,,Census Tract 36.22,5752,1968,17,5,5752,17
32003003623,140,32,003,29820,332,,,Census Tract 36.23,4746,1804,14,5,4746,14
32003003624,140,32,003,29820,332,,,Census Tract 36.24,5728,2136,17,6,5728,17
32003003626,140,32,003,29820,332,,,Census Tract 36.26,3789,1321,11,3,3789,11
32003003627,140,32,003,29820,332,,,Census Tract 36.27,4443,1689,13,5,4443,13
32003003629,140,32,003,29820,332,,,Census Tract 36.29,5789,2231,2004,723,5789,2004
32003003630,140,32,003,29820,332,,,Census Tract 36.30,5978,2189,2070,710,5978,2070
32003003631,140,32,003,29820,332,,,Census Tract 36.31,3385,1229,1445,531,3385,1445
32003003632,140,32,003,29820,332,,,Census Tract 36.32,2830,1029,1208,444,2830,1208
32003003633,140,32,003,29820,332,,,Census Tract 36.33,3707,1242,1583,536,3707,1583
32003003634,140,32,003,29820,332,,,Census Tract 36.34,4159,1434,1776,619,4159,1776
32003003635,140,32,003,29820,332,,,Census Tract 36.35,5577,1893,4470,1420,5577,4470
32003003636,140,32,003,29820,332,,,Census Tract 36.36,2614,841,2095,631,2614,2095
32003003637,140,32,003,29820,332,,,Census Tract 36.37,4308,1641,1741,607,4308,1741
32003003638,140,32,003,29820,332,,,Census Tract 36.38,3076,1099,1243,406,3076,1243
32003003639,140,32,003,29820,332,,,Census Tract 36.39,3678,1303,1486,482,3678,1486
32003003640,140,32,003,29820,332,,,Census Tract 36.40,4389,1560,1602,702,4389,1602
32003003641,140,32,003,29820,332,,,Census Tract 36.41,5385,1987,1966,895,5385,1966
32003003642,140,32,003,29820,332,,,Census Tract 36.42,3782,1140,1381,513,3782,1381
32003003643,140,32,003,29820,332,,,Census Tract 36.43,4781,1871,3340,1255,4781,3340
32003003644,140,32,003,29820,332,,,Census Tract 36.44,4517,1719,3156,1153,4517,3156
32003003700,140,32,003,29820,332,,,Census Tract 37,3527,1165,3172,1097,3527,3172
32003003800,140,32,003,29820,332,,,Census Tract 38,4574,1763,6799,2465,4574,6799
32003004000,140,32,003,29820,332,,,Census Tract 40,3634,944,3579,942,3634,3579
32003004100,140,32,003,29820,332,,,Census Tract 41,5840,1483,5809,1480,5840,5809
32003004200,140,32,003,29820,332,,,Census Tract 42,5309,1514,5509,1528,5309,5509
32003004301,140,32,003,29820,332,,,Census Tract 43.01,1922,641,2527,644,1922,2527
32003004302,140,32,003,29820,332,,,Census Tract 43.02,4175,1280,5492,1287,4175,5492
32003004401,140,32,003,29820,332,,,Census Tract 44.01,3060,856,2834,847,3060,2834
32003004402,140,32,003,29820,332,,,Census Tract 44.02,4653,1088,4310,1077,4653,4310
32003004500,140,32,003,29820,332,,,Census Tract 45,4798,1272,4881,1269,4798,4881
32003004601,140,32,003,29820,332,,,Census Tract 46.01,4747,1500,4525,1249,4747,4525
32003004602,140,32,003,29820,332,,,Census Tract 46.02,3232,939,3082,781,3232,3082
32003004703,140,32,003,29820,332,,,Census Tract 47.03,5200,1887,4332,1434,5200,4332
32003004709,140,32,003,29820,332,,,Census Tract 47.09,5513,1655,5829,1777,5513,5829
32003004710,140,32,003,29820,332,,,Census Tract 47.10,6351,2201,5228,1926,6351,5228
32003004712,140,32,003,29820,332,,,Census Tract 47.12,5911,2567,6661,3130,5911,6661
32003004713,140,32,003,29820,332,,,Census Tract 47.13,3958,2028,4525,2182,3958,4525
32003004714,140,32,003,29820,332,,,Census Tract 47.14,6367,1819,4252,1250,6367,4252
32003004715,140,32,003,29820,332,,,Census Tract 47.15,6027,2193,2801,887,6027,2801
32003004716,140,32,003,29820,332,,,Census Tract 47.16,3293,952,2913,812,3293,2913
32003004717,140,32,003,29820,332,,,Census Tract 47.17,3364,872,3073,842,3364,3073
32003004910,140,32,003,29820,332,,,Census Tract 49.10,3105,965,2851,891,3105,2851
32003004911,140,32,003,29820,332,,,Census Tract 49.11,4220,1795,3496,1467,4220,3496
32003004912,140,32,003,29820,332,,,Census Tract 49.12,6023,1975,5297,1760,6023,5297
32003004914,140,32,003,29820,332,,,Census Tract 49.14,2635,741,2118,667,2635,2118
32003004916,140,32,003,29820,332,,,Census Tract 49.16,2550,820,2181,733,2550,2181
32003004917,140,32,003,29820,332,,,Census Tract 49.17,3114,1138,2337,845,3114,2337
32003004918,140,32,003,29820,332,,,Census Tract 49.18,4104,1267,3531,1167,4104,3531
32003004919,140,32,003,29820,332,,,Census Tract 49.19,4590,1453,1818,658,4590,1818
32003004920,140,32,003,29820,332,,,Census Tract 49.20,5205,1673,4391,1508,5205,4391
32003004921,140,32,003,29820,332,,,Census Tract 49.21,6160,2228,5425,2021,6160,5425
32003004923,140,32,003,29820,332,,,Census Tract 49.23,4339,1448,2023,551,4339,2023
32003004925,140,32,003,29820,332,,,Census Tract 49.25,6274,2095,3091,1025,6274,3091
32003004926,140,32,003,29820,332,,,Census Tract 49.26,3819,1146,1881,560,3819,1881
32003005006,140,32,003,29820,332,,,Census Tract 50.06,4771,2250,4746,2257,4771,4746
32003005007,140,32,003,29820,332,,,Census Tract 50.07,2517,1296,333,214,2517,333
32003005010,140,32,003,29820,332,,,Census Tract 50.10,4962,2338,3338,1526,4962,3338
32003005011,140,32,003,29820,332,,,Census Tract 50.11,3527,1188,3122,1055,3527,3122
32003005012,140,32,003,29820,332,,,Census Tract 50.12,2858,1124,2886,1076,2858,2886
32003005013,140,32,003,29820,332,,,Census Tract 50.13,3616,1334,1130,417,3616,1130
32003005014,140,32,003,29820,332,,,Census Tract 50.14,5255,2553,1562,804,5255,1562
32003005015,140,32,003,29820,332,,,Census Tract 50.15,3977,1753,1182,552,3977,1182
32003005016,140,32,003,29820,332,,,Census Tract 50.16,5118,2199,2006,988,5118,2006
32003005017,140,32,003,29820,332,,,Census Tract 50.17,4392,1783,1722,801,4392,1722
32003005101,140,32,003,29820,332,,,Census Tract 51.01,7647,3272,6663,2648,7647,6663
32003005102,140,32,003,29820,332,,,Census Tract 51.02,4678,2058,5364,2064,4678,5364
32003005103,140,32,003,29820,332,,,Census Tract 51.03,5017,2485,4764,2383,5017,4764
32003005104,140,32,003,29820,332,,,Census Tract 51.04,3182,1453,3261,1491,3182,3261
32003005105,140,32,003,29820,332,,,Census Tract 51.05,8423,3513,2203,782,8423,2203
32003005106,140,32,003,29820,332,,,Census Tract 51.06,2956,1266,3036,1266,2956,3036
32003005107,140,32,003,29820,332,,,Census Tract 51.07,4245,1689,4095,1444,4245,4095
32003005108,140,32,003,29820,332,,,Census Tract 51.08,3293,1714,3018,1256,3293,3018
32003005109,140,32,003,29820,332,,,Census Tract 51.09,7123,2948,5874,2307,7123,5874
32003005200,140,32,003,29820,332,,,Census Tract 52,3908,1729,4121,1608,3908,4121
32003005311,140,32,003,29820,332,,,Census Tract 53.11,2681,1047,2493,945,2681,2493
32003005313,140,32,003,29820,332,,,Census Tract 53.13,6329,2421,6013,2207,6329,6013
32003005314,140,32,003,29820,332,,,Census Tract 53.14,2672,1075,2931,1075,2672,2931
32003005315,140,32,003,29820,332,,,Census Tract 53.15,5059,2368,3984,1574,5059,3984
32003005316,140,32,003,29820,332,,,Census Tract 53.16,4092,1749,4401,1759,4092,4401
