GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
29019001504,140,29,019,17860,999,,,Census Tract 15.04,9106,3939,7090,3095,9106,7090
29019001601,140,29,019,17860,999,,,Census Tract 16.01,8052,3800,4961,2122,8052,4961
29019001602,140,29,019,17860,999,,,Census Tract 16.02,3272,1432,3131,1255,3272,3131
29019001803,140,29,019,17860,999,,,Census Tract 18.03,4222,1810,4185,1667,4222,4185
29019001805,140,29,019,17860,999,,,Census Tract 18.05,9020,3383,5590,2242,9020,5590
29019001901,140,29,019,17860,999,,,Census Tract 19.01,4270,1783,4072,1606,4270,4072
29019001902,140,29,019,17860,999,,,Census Tract 19.02,8249,3418,7452,2961,8249,7452
29019002000,140,29,019,17860,999,,,Census Tract 20,4906,2111,4674,1995,4906,4674
29019002100,140,29,019,17860,999,,,Census Tract 21,3120,1647,3167,1673,3120,3167
29021000100,140,29,021,41140,999,,,Census Tract 1,5397,2366,4096,1705,5397,4096
29021000200,140,29,021,41140,999,,,Census Tract 2,4415,1853,4489,1885,4415,4489
29021000300,140,29,021,41140,999,,,Census Tract 3,3297,1441,3401,1435,3297,3401
29021000500,140,29,021,41140,999,,,Census Tract 5,2947,1257,2944,1209,2947,2944
29021000600,140,29,021,41140,999,,,Census Tract 6,5432,1430,4997,1351,5432,4997
29021000701,140,29,021,41140,999,,,Census Tract 7.01,4427,1626,4310,1536,4427,4310
29021000702,140,29,021,41140,999,,,Census Tract 7.02,4495,2227,4377,2103,4495,4377
29021000900,140,29,021,41140,999,,,Census Tract 9,4725,2182,4860,2215,4725,4860
29021001100,140,29,021,41140,999,,,Census Tract 11,2660,1421,2888,1531,2660,2888
29021001500,140,29,021,41140,999,,,Census Tract 15,5371,2290,5186,2325,5371,5186
29021001600,140,29,021,41140,999,,,Census Tract 16,2640,1248,2701,1228,2640,2701
29021001700,140,29,021,41140,999,,,Census Tract 17,4341,1848,3921,1609,4341,3921
29021001800,140,29,021,41140,999,,,Census Tract 18,3506,1629,3517,1633,3506,3517
29021002100,140,29,021,41140,999,,,Census Tract 21,2471,1023,2529,1040,2471,2529
29021002200,140,29,021,41140,999,,,Census Tract 22,1919,742,1492,570,1919,1492
29021002300,140,29,021,41140,999,,,Census Tract 23,2344,971,2382,977,2344,2382
29021002400,140,29,021,41140,999,,,Census Tract 24,1988,886,2009,867,1988,2009
29021002500,140,29,021,41140,999,,,Census Tract 25,2305,1021,2376,1052,2305,2376
29021002700,140,29,021,41140,999,,,Census Tract 27,3327,1449,10004,4013,3327,10004
29021002900,140,29,021,41140,999,,,Census Tract 29,3250,1473,3339,1459,3250,3339
29023950100,140,29,023,38740,999,,,Census Tract 9501,5397,2691,4965,2452,5397,4965
29023950201,140,29,023,38740,999,,,Census Tract 9502.01,5057,2042,4314,1719,5057,4314
29023950202,140,29,023,38740,999,,,Census Tract 9502.02,5252,2365,4481,1990,5252,4481
29023950300,140,29,023,38740,999,,,Census Tract 9503,7046,3245,6615,3072,7046,6615
29023950700,140,29,023,38740,999,,,Census Tract 9507,2917,1308,3009,1309,2917,3009
29023950900,140,29,023,38740,999,,,Census Tract 9509,3878,1671,3941,1724,3878,3941
29025950200,140,29,025,28140,312,,,Census Tract 9502,6485,3159,5880,3071,6485,5880
29027070100,140,29,027,27620,999,,,Census Tract 701,5108,2325,4757,2058,5108,4757
29027070200,140,29,027,27620,999,,,Census Tract 702,3633,1989,3436,1714,3633,3436
29027070300,140,29,027,27620,999,,,Census Tract 703,7284,2556,7291,2237,7284,7291
29027070400,140,29,027,27620,999,,,Census Tract 704,6055,2340,5637,2287,6055,5637
29027070600,140,29,027,27620,999,,,Census Tract 706,6426,2647,5710,2292,6426,5710
29027070700,140,29,027,27620,999,,,Census Tract 707,6294,2619,5574,2161,6294,5574
29027070800,140,29,027,27620,999,,,Census Tract 708,4533,2000,4208,1719,4533,4208
29029950100,140,29,029,99999,999,,,Census Tract 9501,4660,6642,3554,5366,4660,3554
29029950200,140,29,029,99999,999,,,Census Tract 9502,6112,8026,5130,6596,6112,5130
29029950400,140,29,029,99999,999,,,Census Tract 9504,3569,2647,2551,1826,3569,2551
29029950500,140,29,029,99999,999,,,Census Tract 9505,3726,1767,3178,1547,3726,3178
29029950600,140,29,029,99999,999,,,Census Tract 9506,4179,2529,3513,2087,4179,3513
29029950800,140,29,029,99999,999,,,Census Tract 9508,6817,3707,5807,2841,6817,5807
29029950900,140,29,029,99999,999,,,Census Tract 9509,3242,1494,2803,1243,3242,2803
29029951100,140,29,029,99999,999,,,Census Tract 9511,2913,4110,2669,3416,2913,2669
29031880200,140,29,031,16020,164,,,Census Tract 8802,3822,1509,3049,1176,3822,3049
29031880400,140,29,031,16020,164,,,Census Tract 8804,6908,2939,5931,2525,6908,5931
29031880500,140,29,031,16020,164,,,Census Tract 8805,9040,3764,7876,3189,9040,7876
29031880600,140,29,031,16020,164,,,Census Tract 8806,6347,2542,5298,2205,6347,5298
29031880700,140,29,031,16020,164,,,Census Tract 8807,4362,1945,4295,1816,4362,4295
29031880800,140,29,031,16020,164,,,Census Tract 8808,4620,1032,2546,1122,4620,2546
29031880900,140,29,031,16020,164,,,Census Tract 8809,2618,1228,2537,1217,2618,2537
29031881100,140,29,031,16020,164,,,Census Tract 8811,3255,1583,3194,1575,3255,3194
29031881300,140,29,031,16020,164,,,Census Tract 8813,6511,2983,5796,2727,6511,5796
29031881400,140,29,031,16020,164,,,Census Tract 8814,2522,1250,2547,1274,2522,2547
29031881500,140,29,031,16020,164,,,Census Tract 8815,4483,2047,5509,1629,4483,5509
29031881600,140,29,031,16020,164,,,Census Tract 8816,2768,1384,2766,1435,2768,2766
29033960100,140,29,033,99999,999,,,Census Tract 9601,2530,1267,2756,1338,2530,2756
29033960200,140,29,033,99999,999,,,Census Tract 9602,2645,1335,3103,1464,2645,3103
29033960300,140,29,033,99999,999,,,Census Tract 9603,4120,2028,4426,2095,4120,4426
29035960100,140,29,035,99999,999,,,Census Tract 9601,3728,1768,3439,1647,3728,3439
29035960200,140,29,035,99999,999,,,Census Tract 9602,2537,1479,2502,1381,2537,2502
29037060001,140,29,037,28140,312,,,Census Tract 600.01,4188,1714,4016,1581,4188,4016
29037060003,140,29,037,28140,312,,,Census Tract 600.03,3354,1365,3184,1321,3354,3184
29037060004,140,29,037,28140,312,,,Census Tract 600.04,5799,2246,5506,2175,5799,5506
29037060202,140,29,037,28140,312,,,Census Tract 602.02,4711,1926,4012,1506,4711,4012
29037060301,140,29,037,28140,312,,,Census Tract 603.01,9147,3706,5030,1995,9147,5030
29037060302,140,29,037,28140,312,,,Census Tract 603.02,7642,2971,6308,2300,7642,6308
29037060305,140,29,037,28140,312,,,Census Tract 603.05,4416,1592,1894,638,4416,1894
29037060400,140,29,037,28140,312,,,Census Tract 604,4442,1790,3399,1257,4442,3399
29037060600,140,29,037,28140,312,,,Census Tract 606,7972,3141,5737,2266,7972,5737
29037060700,140,29,037,28140,312,,,Census Tract 607,3745,1550,3683,1431,3745,3683
29037060800,140,29,037,28140,312,,,Census Tract 608,5946,2353,5360,1982,5946,5360
29037060904,140,29,037,28140,312,,,Census Tract 609.04,3169,1354,2962,1252,3169,2962
29037061002,140,29,037,28140,312,,,Census Tract 610.02,6423,2518,4742,1713,6423,4742
29037061200,140,29,037,28140,312,,,Census Tract 612,3983,1629,3363,1361,3983,3363
29037061400,140,29,037,28140,312,,,Census Tract 614,5310,2163,4965,2001,5310,4965
29039870100,140,29,039,99999,999,,,Census Tract 8701,5661,2797,5191,2539,5661,5191
29041470100,140,29,041,99999,999,,,Census Tract 4701,2372,1404,2564,1355,2372,2564
29041470300,140,29,041,99999,999,,,Census Tract 4703,2925,1388,3161,1423,2925,3161
29043020102,140,29,043,44180,999,,,Census Tract 201.02,5170,2047,2970,1197,5170,2970
29043020201,140,29,043,44180,999,,,Census Tract 202.01,4389,1678,3014,1178,4389,3014
29043020203,140,29,043,44180,999,,,Census Tract 202.03,6562,2681,3990,1550,6562,3990
29043020204,140,29,043,44180,999,,,Census Tract 202.04,4185,1663,2663,1095,4185,2663
29043020205,140,29,043,44180,999,,,Census Tract 202.05,6196,2486,4269,1723,6196,4269
29043020302,140,29,043,44180,999,,,Census Tract 203.02,5772,2302,4323,1645,5772,4323
29043020303,140,29,043,44180,999,,,Census Tract 203.03,5074,1976,3970,1525,5074,3970
29043020304,140,29,043,44180,999,,,Census Tract 203.04,3038,1259,2796,1093,3038,2796
29043020305,140,29,043,44180,999,,,Census Tract 203.05,6011,2582,3159,1308,6011,3159
29043020400,140,29,043,44180,999,,,Census Tract 204,7628,3110,5851,2473,7628,5851
29043020500,140,29,043,44180,999,,,Census Tract 205,7027,2889,5760,2287,7027,5760
29045950200,140,29,045,22800,999,,,Census Tract 9502,2169,1072,2157,1076,2169,2157
29047020202,140,29,047,28140,312,,,Census Tract 202.02,3685,1790,3310,1417,3685,3310
29047020300,140,29,047,28140,312,,,Census Tract 203,5927,2834,5893,2787,5927,5893
29047020400,140,29,047,28140,312,,,Census Tract 204,2465,1234,2645,1237,2465,2645
29047020603,140,29,047,28140,312,,,Census Tract 206.03,3492,1442,3347,1367,3492,3347
29047020604,140,29,047,28140,312,,,Census Tract 206.04,4706,2073,4415,1873,4706,4415
29047020801,140,29,047,28140,312,,,Census Tract 208.01,6287,2900,6416,2778,6287,6416
29047020901,140,29,047,28140,312,,,Census Tract 209.01,5658,2489,5623,2336,5658,5623
29047021001,140,29,047,28140,312,,,Census Tract 210.01,3562,1825,3574,1753,3562,3574
29047021003,140,29,047,28140,312,,,Census Tract 210.03,3846,1815,4188,1817,3846,4188
29047021004,140,29,047,28140,312,,,Census Tract 210.04,3080,1408,3354,1410,3080,3354
29047021101,140,29,047,28140,312,,,Census Tract 211.01,4552,2209,5065,2310,4552,5065
29047021102,140,29,047,28140,312,,,Census Tract 211.02,6461,3181,6373,2981,6461,6373
29047021204,140,29,047,28140,312,,,Census Tract 212.04,5092,2310,5456,2311,5092,5456
29047021205,140,29,047,28140,312,,,Census Tract 212.05,6511,2794,4243,1747,6511,4243
29047021207,140,29,047,28140,312,,,Census Tract 212.07,2714,1222,1755,789,2714,1755
29047021208,140,29,047,28140,312,,,Census Tract 212.08,6134,2840,3968,1834,6134,3968
29047021303,140,29,047,28140,312,,,Census Tract 213.03,3072,1141,784,336,3072,784
29047021305,140,29,047,28140,312,,,Census Tract 213.05,7447,2649,5280,1850,7447,5280
29047021306,140,29,047,28140,312,,,Census Tract 213.06,6989,2879,6414,2436,6989,6414
29047021307,140,29,047,28140,312,,,Census Tract 213.07,5890,2426,1678,647,5890,1678
29047021309,140,29,047,28140,312,,,Census Tract 213.09,3995,1363,1113,358,3995,1113
29047021310,140,29,047,28140,312,,,Census Tract 213.10,6606,2381,1841,626,6606,1841
29047021401,140,29,047,28140,312,,,Census Tract 214.01,4809,1446,4381,1362,4809,4381
29047021403,140,29,047,28140,312,,,Census Tract 214.03,3022,1461,3207,1459,3022,3207
29047021404,140,29,047,28140,312,,,Census Tract 214.04,4272,1856,4534,1853,4272,4534
29047021600,140,29,047,28140,312,,,Census Tract 216,8254,3027,6632,2452,8254,6632
29047021701,140,29,047,28140,312,,,Census Tract 217.01,5303,2125,5204,1971,5303,5204
29047021702,140,29,047,28140,312,,,Census Tract 217.02,6446,2921,6326,2709,6446,6326
29047021803,140,29,047,28140,312,,,Census Tract 218.03,7130,2533,4148,1435,7130,4148
29047021804,140,29,047,28140,312,,,Census Tract 218.04,6663,2418,3876,1370,6663,3876
29047021805,140,29,047,28140,312,,,Census Tract 218.05,8079,2870,6651,2235,8079,6651
29047021806,140,29,047,28140,312,,,Census Tract 218.06,3724,1611,3065,1254,3724,3065
29047022000,140,29,047,28140,312,,,Census Tract 220,4745,1975,3845,1623,4745,3845
29047022100,140,29,047,28140,312,,,Census Tract 221,4283,2744,4879,2932,4283,4879
29047022200,140,29,047,28140,312,,,Census Tract 222,4058,1558,4017,1521,4058,4017
29047022301,140,29,047,28140,312,,,Census Tract 223.01,3014,1305,2544,1048,3014,2544
29047022302,140,29,047,28140,312,,,Census Tract 223.02,5834,2185,4919,1753,5834,4919
29049960200,140,29,049,28140,312,,,Census Tract 9602,6686,2896,6338,2646,6686,6338
29049960400,140,29,049,28140,312,,,Census Tract 9604,4457,1826,3760,1491,4457,3760
29051010300,140,29,051,27620,999,,,Census Tract 103,4927,2280,5094,2254,4927,5094
29051010600,140,29,051,27620,999,,,Census Tract 106,3731,1995,3513,1865,3731,3513
29051010701,140,29,051,27620,999,,,Census Tract 107.01,5344,2410,4626,1964,5344,4626
29051010702,140,29,051,27620,999,,,Census Tract 107.02,4787,2056,4143,1675,4787,4143
29051010800,140,29,051,27620,999,,,Census Tract 108,8853,3774,7350,3040,8853,7350
29051020198,140,29,051,27620,999,,,Census Tract 201.98,7324,1538,6966,2898,7324,6966
29051020200,140,29,051,27620,999,,,Census Tract 202,4158,1517,3370,1203,4158,3370
29051020500,140,29,051,27620,999,,,Census Tract 205,2786,1202,2658,1082,2786,2658
29051020700,140,29,051,27620,999,,,Census Tract 207,2239,1515,4009,1579,2239,4009
29053950100,140,29,053,99999,999,,,Census Tract 9501,3303,1451,2693,1152,3303,2693
29053950200,140,29,053,99999,999,,,Census Tract 9502,3170,886,3437,832,3170,3437
29053950300,140,29,053,99999,999,,,Census Tract 9503,3852,1788,3463,1581,3852,3463
29053950400,140,29,053,99999,999,,,Census Tract 9504,2381,1081,2256,1016,2381,2256
29053950500,140,29,053,99999,999,,,Census Tract 9505,4895,2257,4821,2095,4895,4821
29055450102,140,29,055,99999,999,,,Census Tract 4501.02,6187,2713,5768,2381,6187,5768
29055450200,140,29,055,99999,999,,,Census Tract 4502,4215,2220,3932,2041,4215,3932
29055450302,140,29,055,99999,999,,,Census Tract 4503.02,4594,2122,4226,1901,4594,4226
29055450400,140,29,055,99999,999,,,Census Tract 4504,5225,2445,4734,2343,5225,4734
29057480100,140,29,057,99999,999,,,Census Tract 4801,4736,2404,4709,2228,4736,4709
29057480200,140,29,057,99999,999,,,Census Tract 4802,3147,1561,3214,1530,3147,3214
29059480200,140,29,059,44180,999,,,Census Tract 4802,5198,2498,4961,2285,5198,4961
29059480300,140,29,059,44180,999,,,Census Tract 4803,6855,2917,6171,2523,6855,6171
29061470100,140,29,061,99999,999,,,Census Tract 4701,3443,1867,3197,1655,3443,3197
29061470200,140,29,061,99999,999,,,Census Tract 4702,4990,2332,4819,2198,4990,4819
29063080100,140,29,063,41140,999,,,Census Tract 801,8900,2508,7503,2123,8900,7503
29063080200,140,29,063,41140,999,,,Census Tract 802,3992,1821,4094,1716,3992,4094
29065960200,140,29,065,99999,999,,,Census Tract 9602,5153,2461,4735,2277,5153,4735
29065960300,140,29,065,99999,999,,,Census Tract 9603,2387,1179,2474,1250,2387,2474
29065960400,140,29,065,99999,999,,,Census Tract 9604,3093,1426,3132,1423,3093,3132
29067950100,140,29,067,99999,999,,,Census Tract 9501,3721,1835,3589,1607,3721,3589
29067950200,140,29,067,99999,999,,,Census Tract 9502,5580,2561,5190,2257,5580,5190
29067950500,140,29,067,99999,999,,,Census Tract 9505,4383,2123,4305,2055,4383,4305
29069360300,140,29,069,28380,999,,,Census Tract 3603,4382,1973,4447,2005,4382,4447
29069360400,140,29,069,28380,999,,,Census Tract 3604,4396,1919,4403,1946,4396,4403
29069360500,140,29,069,28380,999,,,Census Tract 3605,3011,1390,3015,1370,3011,3015
29069360800,140,29,069,28380,999,,,Census Tract 3608,2384,1026,2300,1045,2384,2300
29069360900,140,29,069,28380,999,,,Census Tract 3609,1959,916,2265,984,1959,2265
29069361000,140,29,069,28380,999,,,Census Tract 3610,2116,1031,2263,1074,2116,2263
29071800100,140,29,071,41180,476,,,Census Tract 8001,8584,3441,7950,3042,8584,7950
29071800202,140,29,071,41180,476,,,Census Tract 8002.02,5564,2210,4379,1626,5564,4379
29071800401,140,29,071,41180,476,,,Census Tract 8004.01,5084,2154,4861,1924,5084,4861
29071800402,140,29,071,41180,476,,,Census Tract 8004.02,6905,3028,6918,2695,6905,6918
29071800601,140,29,071,41180,476,,,Census Tract 8006.01,6903,2794,6011,2421,6903,6011
29071800602,140,29,071,41180,476,,,Census Tract 8006.02,8402,3372,6133,2384,8402,6133
29071800702,140,29,071,41180,476,,,Census Tract 8007.02,3083,1322,2675,1073,3083,2675
29071800901,140,29,071,41180,476,,,Census Tract 8009.01,3122,1372,2864,1248,3122,2864
29071800902,140,29,071,41180,476,,,Census Tract 8009.02,6727,2983,6170,2714,6727,6170
29071801000,140,29,071,41180,476,,,Census Tract 8010,3758,1690,3636,1511,3758,3636
29071801101,140,29,071,41180,476,,,Census Tract 8011.01,4467,2078,3976,1813,4467,3976
29073960100,140,29,073,99999,999,,,Census Tract 9601,2715,1429,2963,1407,2715,2963
29073960200,140,29,073,99999,999,,,Census Tract 9602,1926,1298,1948,1263,1926,1948
29073960300,140,29,073,99999,999,,,Census Tract 9603,2887,1775,2935,1658,2887,2935
29075960100,140,29,075,99999,999,,,Census Tract 9601,2992,1575,3316,1612,2992,3316
29075960200,140,29,075,99999,999,,,Census Tract 9602,3746,1634,3545,1602,3746,3545
29077000200,140,29,077,44180,999,,,Census Tract 2,4580,867,4457,899,4580,4457
29077000300,140,29,077,44180,999,,,Census Tract 3,3209,1652,3391,1700,3209,3391
29077000400,140,29,077,44180,999,,,Census Tract 4,4362,2181,3905,1794,4362,3905
29077000501,140,29,077,44180,999,,,Census Tract 5.01,2217,1077,2283,1100,2217,2283
29077000800,140,29,077,44180,999,,,Census Tract 8,3494,1200,3621,1267,3494,3621
29077000900,140,29,077,44180,999,,,Census Tract 9,4684,2486,4910,2548,4684,4910
29077001000,140,29,077,44180,999,,,Census Tract 10,2182,1144,2227,1142,2182,2227
29077001200,140,29,077,44180,999,,,Census Tract 12,3717,1906,3789,1922,3717,3789
29077001302,140,29,077,44180,999,,,Census Tract 13.02,2032,1463,2422,1502,2032,2422
29077001400,140,29,077,44180,999,,,Census Tract 14,4421,2716,3442,1800,4421,3442
29077001500,140,29,077,44180,999,,,Census Tract 15,5029,2312,5116,2336,5029,5116
29077001700,140,29,077,44180,999,,,Census Tract 17,3195,1554,2999,1472,3195,2999
29077001900,140,29,077,44180,999,,,Census Tract 19,2977,1415,3282,1458,2977,3282
29077002200,140,29,077,44180,999,,,Census Tract 22,4261,2175,4111,1881,4261,4111
29077002300,140,29,077,44180,999,,,Census Tract 23,5341,2790,5509,2779,5341,5509
29077002402,140,29,077,44180,999,,,Census Tract 24.02,3978,1908,4087,1863,3978,4087
29077002600,140,29,077,44180,999,,,Census Tract 26,4804,2306,4883,2306,4804,4883
29077002800,140,29,077,44180,999,,,Census Tract 28,1699,827,1658,713,1699,1658
29077003100,140,29,077,44180,999,,,Census Tract 31,2904,1271,2995,1207,2904,2995
29077003200,140,29,077,44180,999,,,Census Tract 32,4044,1823,3757,1562,4044,3757
29077003600,140,29,077,44180,999,,,Census Tract 36,2728,1305,2785,1292,2728,2785
29077003700,140,29,077,44180,999,,,Census Tract 37,7340,3216,5918,2445,7340,5918
29077004001,140,29,077,44180,999,,,Census Tract 40.01,5125,2853,4055,2074,5125,4055
29077004003,140,29,077,44180,999,,,Census Tract 40.03,4711,1927,3957,1475,4711,3957
29077004102,140,29,077,44180,999,,,Census Tract 41.02,7084,2979,4903,1810,7084,4903
29077004103,140,29,077,44180,999,,,Census Tract 41.03,6685,2700,4450,1505,6685,4450
29077004201,140,29,077,44180,999,,,Census Tract 42.01,4651,2091,4386,1940,4651,4386
29077004202,140,29,077,44180,999,,,Census Tract 42.02,6156,2690,4059,1655,6156,4059
29077004301,140,29,077,44180,999,,,Census Tract 43.01,7359,3115,4320,1813,7359,4320
29077004302,140,29,077,44180,999,,,Census Tract 43.02,3465,1508,2793,1209,3465,2793
29077004400,140,29,077,44180,999,,,Census Tract 44,6813,3042,6195,2497,6813,6195
29077004500,140,29,077,44180,999,,,Census Tract 45,2792,1373,1788,699,2792,1788
29077004700,140,29,077,44180,999,,,Census Tract 47,5069,2211,4655,1896,5069,4655
29077004801,140,29,077,44180,999,,,Census Tract 48.01,6379,2764,2623,1143,6379,2623
29077004802,140,29,077,44180,999,,,Census Tract 48.02,7470,2943,5172,1928,7470,5172
29077004803,140,29,077,44180,999,,,Census Tract 48.03,4941,2045,3650,1499,4941,3650
29077004900,140,29,077,44180,999,,,Census Tract 49,5973,2439,5580,2133,5973,5580
29077005001,140,29,077,44180,999,,,Census Tract 50.01,3564,1584,3507,1463,3564,3507
29077005002,140,29,077,44180,999,,,Census Tract 50.02,6737,2573,5214,1898,6737,5214
29077005200,140,29,077,44180,999,,,Census Tract 52,6722,2791,6376,2516,6722,6376
29077005500,140,29,077,44180,999,,,Census Tract 55,4458,1947,4666,1955,4458,4666
29077005700,140,29,077,44180,999,,,Census Tract 57,3488,2055,3534,2012,3488,3534
29077005800,140,29,077,44180,999,,,Census Tract 58,5314,2255,2990,1299,5314,2990
29079960200,140,29,079,99999,999,,,Census Tract 9602,2086,1047,2054,1033,2086,2054
29079960300,140,29,079,99999,999,,,Census Tract 9603,2511,1207,2786,1294,2511,2786
29079960400,140,29,079,99999,999,,,Census Tract 9604,3540,1779,3493,1792,3540,3493
29081950100,140,29,081,99999,999,,,Census Tract 9501,3483,1777,3695,1855,3483,3695
29081950200,140,29,081,99999,999,,,Census Tract 9502,2355,1096,2239,983,2355,2239
29081950300,140,29,081,99999,999,,,Census Tract 9503,3119,1534,2916,1478,3119,2916
29083950100,140,29,083,99999,999,,,Census Tract 9501,2977,1396,3119,1414,2977,3119
29083950200,140,29,083,99999,999,,,Census Tract 9502,3809,1761,3350,1568,3809,3350
29083950300,140,29,083,99999,999,,,Census Tract 9503,3286,1501,3010,1295,3286,3010
29083950400,140,29,083,99999,999,,,Census Tract 9504,3027,1700,3040,1578,3027,3040
29083950500,140,29,083,99999,999,,,Census Tract 9505,3995,1977,4343,1994,3995,4343
29083950600,140,29,083,99999,999,,,Census Tract 9506,5178,2551,5135,2412,5178,5135
29085470100,140,29,085,99999,999,,,Census Tract 4701,3094,1683,2755,1531,3094,2755
29085470300,140,29,085,99999,999,,,Census Tract 4703,2577,1928,2390,1779,2577,2390
29085470500,140,29,085,99999,999,,,Census Tract 4705,3956,3224,3795,2874,3956,3795
29087960100,140,29,087,99999,999,,,Census Tract 9601,1432,727,1613,803,1432,1613
29087960200,140,29,087,99999,999,,,Census Tract 9602,1735,1203,1789,1249,1735,1789
29087960300,140,29,087,99999,999,,,Census Tract 9603,1745,876,1949,879,1745,1949
29089960100,140,29,089,17860,999,,,Census Tract 9601,2950,1416,3096,1365,2950,3096
29089960200,140,29,089,17860,999,,,Census Tract 9602,3476,1609,3335,1433,3476,3335
29091090100,140,29,091,48460,999,,,Census Tract 901,5377,2437,5048,2224,5377,5048
