GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
19001960100,140,19,001,99999,999,,,Census Tract 9601,2791,1318,2932,1320,2791,2932
19001960200,140,19,001,99999,999,,,Census Tract 9602,1844,885,2092,892,1844,2092
19001960300,140,19,001,99999,999,,,Census Tract 9603,3047,1495,3219,1478,3047,3219
19003950100,140,19,003,99999,999,,,Census Tract 9501,1742,855,1937,892,1742,1937
19003950200,140,19,003,99999,999,,,Census Tract 9502,2287,1155,2545,1217,2287,2545
19005960100,140,19,005,99999,999,,,Census Tract 9601,2130,1336,2256,1268,2130,2256
19005960200,140,19,005,99999,999,,,Census Tract 9602,2591,1169,2500,1085,2591,2500
19005960300,140,19,005,99999,999,,,Census Tract 9603,4088,2017,4374,1976,4088,4374
19005960400,140,19,005,99999,999,,,Census Tract 9604,2343,1790,2214,1567,2343,2214
19005960500,140,19,005,99999,999,,,Census Tract 9605,3178,1305,3331,1246,3178,3331
19007950100,140,19,007,99999,999,,,Census Tract 9501,2587,1321,2753,1306,2587,2753
19007950200,140,19,007,99999,999,,,Census Tract 9502,1868,1121,2077,1130,1868,2077
19007950300,140,19,007,99999,999,,,Census Tract 9503,3055,1653,3207,1676,3055,3207
19007950400,140,19,007,99999,999,,,Census Tract 9504,3025,1464,3290,1498,3025,3290
19007950500,140,19,007,99999,999,,,Census Tract 9505,2352,1074,2394,1087,2352,2394
19009070100,140,19,009,99999,999,,,Census Tract 701,2056,940,2447,993,2056,2447
19009070200,140,19,009,99999,999,,,Census Tract 702,2332,1176,2546,1172,2332,2546
19009070300,140,19,009,99999,999,,,Census Tract 703,1731,856,1837,830,1731,1837
19011960100,140,19,011,16300,999,,,Census Tract 9601,3012,1166,2477,939,3012,2477
19011960200,140,19,011,16300,999,,,Census Tract 9602,3251,1407,3419,1385,3251,3419
19011960300,140,19,011,16300,999,,,Census Tract 9603,5410,2346,5264,2284,5410,5264
19011960400,140,19,011,16300,999,,,Census Tract 9604,3270,1451,3115,1354,3270,3115
19011960500,140,19,011,16300,999,,,Census Tract 9605,5760,2219,5228,1899,5760,5228
19011960600,140,19,011,16300,999,,,Census Tract 9606,2643,1166,2747,1129,2643,2747
19011960700,140,19,011,16300,999,,,Census Tract 9607,2730,1340,3058,1387,2730,3058
19013000100,140,19,013,47940,999,,,Census Tract 1,2011,1090,2128,1057,2011,2128
19013000200,140,19,013,47940,999,,,Census Tract 2,3057,1288,3247,1324,3057,3247
19013000300,140,19,013,47940,999,,,Census Tract 3,3104,1555,3255,1440,3104,3255
19013000400,140,19,013,47940,999,,,Census Tract 4,1566,761,1521,715,1566,1521
19013000500,140,19,013,47940,999,,,Census Tract 5,1717,678,1684,695,1717,1684
19013000700,140,19,013,47940,999,,,Census Tract 7,1518,604,1750,650,1518,1750
19013000800,140,19,013,47940,999,,,Census Tract 8,4028,1660,4154,1709,4028,4154
19013000900,140,19,013,47940,999,,,Census Tract 9,1764,911,1665,859,1764,1665
19013001000,140,19,013,47940,999,,,Census Tract 10,3626,1580,3492,1576,3626,3492
19013001100,140,19,013,47940,999,,,Census Tract 11,2847,1212,2733,1215,2847,2733
19013001200,140,19,013,47940,999,,,Census Tract 12,2321,1098,2301,1090,2321,2301
19013001301,140,19,013,47940,999,,,Census Tract 13.01,4142,1946,4603,1818,4142,4603
19013001302,140,19,013,47940,999,,,Census Tract 13.02,3632,1709,3363,1581,3632,3363
19013001400,140,19,013,47940,999,,,Census Tract 14,4557,1986,4820,1961,4557,4820
19013001501,140,19,013,47940,999,,,Census Tract 15.01,3120,1515,3040,1390,3120,3040
19013001502,140,19,013,47940,999,,,Census Tract 15.02,4165,1787,4056,1664,4165,4056
19013001503,140,19,013,47940,999,,,Census Tract 15.03,3845,1690,3801,1639,3845,3801
19013001600,140,19,013,47940,999,,,Census Tract 16,2761,1219,3048,1271,2761,3048
19013001701,140,19,013,47940,999,,,Census Tract 17.01,2147,935,2306,929,2147,2306
19013001702,140,19,013,47940,999,,,Census Tract 17.02,2467,1126,2539,1128,2467,2539
19013001800,140,19,013,47940,999,,,Census Tract 18,1506,634,1542,622,1506,1542
19013001900,140,19,013,47940,999,,,Census Tract 19,2181,948,2203,885,2181,2203
19013002000,140,19,013,47940,999,,,Census Tract 20,5395,2331,5174,2137,5395,5174
19013002200,140,19,013,47940,999,,,Census Tract 22,4202,1958,4597,1876,4202,4597
19013002301,140,19,013,47940,999,,,Census Tract 23.01,2248,946,2250,956,2248,2250
19013002303,140,19,013,47940,999,,,Census Tract 23.03,5142,524,5323,526,5142,5323
19013002304,140,19,013,47940,999,,,Census Tract 23.04,2749,1098,2846,1103,2749,2846
19013002400,140,19,013,47940,999,,,Census Tract 24,4078,1912,4104,1825,4078,4104
19013002500,140,19,013,47940,999,,,Census Tract 25,5719,2584,5198,2220,5719,5198
19013002601,140,19,013,47940,999,,,Census Tract 26.01,4311,1988,2933,1172,4311,2933
19013002603,140,19,013,47940,999,,,Census Tract 26.03,10029,3965,7570,2941,10029,7570
19013002604,140,19,013,47940,999,,,Census Tract 26.04,4154,1812,4642,1884,4154,4642
19013002700,140,19,013,47940,999,,,Census Tract 27,3888,1636,3810,1493,3888,3810
19013002800,140,19,013,47940,999,,,Census Tract 28,3010,1169,2893,1043,3010,2893
19013002901,140,19,013,47940,999,,,Census Tract 29.01,1366,561,1432,532,1366,1432
19013002902,140,19,013,47940,999,,,Census Tract 29.02,3900,1687,4124,1665,3900,4124
19013003001,140,19,013,47940,999,,,Census Tract 30.01,5022,2227,4142,1750,5022,4142
19013003002,140,19,013,47940,999,,,Census Tract 30.02,3795,1557,3720,1415,3795,3720
19015020100,140,19,015,14340,112,,,Census Tract 201,2913,1292,2790,1176,2913,2790
19015020200,140,19,015,14340,112,,,Census Tract 202,3900,1820,4131,1751,3900,4131
19015020300,140,19,015,14340,112,,,Census Tract 203,6153,3013,6033,2836,6153,6033
19015020400,140,19,015,14340,112,,,Census Tract 204,2554,1061,2642,998,2554,2642
19015020500,140,19,015,14340,112,,,Census Tract 205,4687,2031,4419,1765,4687,4419
19015020600,140,19,015,14340,112,,,Census Tract 206,2283,796,2178,732,2283,2178
19015020700,140,19,015,14340,112,,,Census Tract 207,3816,1743,4031,1710,3816,4031
19017004000,140,19,017,47940,999,,,Census Tract 40,2690,650,2576,692,2690,2576
19017004100,140,19,017,47940,999,,,Census Tract 41,3515,1459,3316,1334,3515,3316
19017004200,140,19,017,47940,999,,,Census Tract 42,3909,1733,3313,1468,3909,3313
19017004300,140,19,017,47940,999,,,Census Tract 43,1892,779,1946,764,1892,1946
19017004400,140,19,017,47940,999,,,Census Tract 44,2824,1190,2912,1186,2824,2912
19017004500,140,19,017,47940,999,,,Census Tract 45,2512,1132,2734,1165,2512,2734
19017004600,140,19,017,47940,999,,,Census Tract 46,4876,2014,4383,1783,4876,4383
19017004700,140,19,017,47940,999,,,Census Tract 47,2058,958,2145,945,2058,2145
19019950100,140,19,019,99999,999,,,Census Tract 9501,2492,1095,2688,1136,2492,2688
19019950200,140,19,019,99999,999,,,Census Tract 9502,4054,1579,4135,1547,4054,4135
19019950300,140,19,019,99999,999,,,Census Tract 9503,3276,1389,3036,1339,3276,3036
19019950400,140,19,019,99999,999,,,Census Tract 9504,2705,1282,2787,1232,2705,2787
19019950500,140,19,019,99999,999,,,Census Tract 9505,3956,1756,3916,1696,3956,3916
19019950600,140,19,019,99999,999,,,Census Tract 9506,4475,1867,4531,1747,4475,4531
19021960100,140,19,021,44740,999,,,Census Tract 9601,1570,788,1762,804,1570,1762
19021960200,140,19,021,44740,999,,,Census Tract 9602,1936,921,2054,928,1936,2054
19021960300,140,19,021,44740,999,,,Census Tract 9603,1940,856,2124,876,1940,2124
19021960400,140,19,021,44740,999,,,Census Tract 9604,6345,2352,5719,2272,6345,5719
19021960500,140,19,021,44740,999,,,Census Tract 9605,4944,1723,5053,1726,4944,5053
19021960600,140,19,021,44740,999,,,Census Tract 9606,3525,1597,3699,1539,3525,3699
19023070100,140,19,023,99999,999,,,Census Tract 701,3260,1377,3352,1352,3260,3352
19023070200,140,19,023,99999,999,,,Census Tract 702,1971,937,2265,970,1971,2265
