GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
51013103402,140,51,013,47900,548,,,Census Tract 1034.02,5231,4211,3009,2307,5231,3009
51013103501,140,51,013,47900,548,,,Census Tract 1035.01,3456,2517,2398,1746,3456,2398
51013103601,140,51,013,47900,548,,,Census Tract 1036.01,2458,1034,2319,1028,2458,2319
51013103602,140,51,013,47900,548,,,Census Tract 1036.02,1210,829,1142,825,1210,1142
51013103700,140,51,013,47900,548,,,Census Tract 1037,2416,1021,2327,1024,2416,2327
51013103800,140,51,013,47900,548,,,Census Tract 1038,4333,2480,4490,1425,4333,4490
51013980100,140,51,013,47900,548,,,Census Tract 9801,2,1,6,3,2,6
51013980200,140,51,013,47900,548,,,Census Tract 9802,4,5,2,2,4,2
51015070100,140,51,015,44420,999,,,Census Tract 701,3968,1522,3702,1561,3968,3702
51015070300,140,51,015,44420,999,,,Census Tract 703,6088,2402,4608,1835,6088,4608
51015070400,140,51,015,44420,999,,,Census Tract 704,5307,2249,5017,2041,5307,5017
51015070700,140,51,015,44420,999,,,Census Tract 707,6689,2651,6088,2560,6689,6088
51015070800,140,51,015,44420,999,,,Census Tract 708,6266,2725,9805,4279,6266,9805
51015071000,140,51,015,44420,999,,,Census Tract 710,5939,2481,5721,2175,5939,5721
51015071102,140,51,015,44420,999,,,Census Tract 711.02,5735,2338,5241,2009,5735,5241
51015071200,140,51,015,44420,999,,,Census Tract 712,5980,2841,6324,2809,5980,6324
51017920100,140,51,017,99999,999,,,Census Tract 9201,4731,3270,5048,2896,4731,5048
51019030101,140,51,019,31340,999,,,Census Tract 301.01,6639,2649,5370,2129,6639,5370
51019030201,140,51,019,31340,999,,,Census Tract 302.01,8061,2937,5723,2096,8061,5723
51019030202,140,51,019,31340,999,,,Census Tract 302.02,5592,2485,4775,2044,5592,4775
51019030300,140,51,019,31340,999,,,Census Tract 303,3739,1837,3679,1603,3739,3679
51019030402,140,51,019,31340,999,,,Census Tract 304.02,6790,2973,6357,2722,6790,6357
51019030504,140,51,019,31340,999,,,Census Tract 305.04,3018,1847,2560,1483,3018,2560
51019030602,140,51,019,31340,999,,,Census Tract 306.02,3668,1647,3633,1554,3668,3633
51019030603,140,51,019,31340,999,,,Census Tract 306.03,2685,1200,2693,1145,2685,2693
51019030604,140,51,019,31340,999,,,Census Tract 306.04,2688,1247,2537,1089,2688,2537
51021040100,140,51,021,99999,999,,,Census Tract 401,3901,1653,4022,1666,3901,4022
51021040200,140,51,021,99999,999,,,Census Tract 402,2923,1612,2849,1495,2923,2849
51023040301,140,51,023,40220,999,,,Census Tract 403.01,2954,1247,2318,941,2954,2318
51023040401,140,51,023,40220,999,,,Census Tract 404.01,2201,1063,2188,952,2201,2188
51023040402,140,51,023,40220,999,,,Census Tract 404.02,4898,2077,4869,1862,4898,4869
51023040501,140,51,023,40220,999,,,Census Tract 405.01,6330,2431,6178,2279,6330,6178
51027010100,140,51,027,99999,999,,,Census Tract 101,5163,2392,5723,2484,5163,5723
51027010200,140,51,027,99999,999,,,Census Tract 102,3137,1550,3589,1576,3137,3589
51027010300,140,51,027,99999,999,,,Census Tract 103,3286,1602,3701,1696,3286,3701
51027010500,140,51,027,99999,999,,,Census Tract 105,1516,758,1669,786,1516,1669
51027010700,140,51,027,99999,999,,,Census Tract 107,4029,2026,4611,2120,4029,4611
51029930101,140,51,029,99999,999,,,Census Tract 9301.01,3945,1933,3466,1637,3945,3466
51029930102,140,51,029,99999,999,,,Census Tract 9301.02,3077,1460,2703,1236,3077,2703
51029930202,140,51,029,99999,999,,,Census Tract 9302.02,4455,2257,4159,2002,4455,4159
51031020101,140,51,031,31340,999,,,Census Tract 201.01,5864,2589,5479,2289,5864,5479
51031020102,140,51,031,31340,999,,,Census Tract 201.02,4727,1998,4416,1766,4727,4416
51031020200,140,51,031,31340,999,,,Census Tract 202,4979,2231,3874,1674,4979,3874
51031020300,140,51,031,31340,999,,,Census Tract 203,3857,1680,4037,1704,3857,4037
51031020401,140,51,031,31340,999,,,Census Tract 204.01,5304,2533,4697,2219,5304,4697
51031020402,140,51,031,31340,999,,,Census Tract 204.02,2915,1288,2581,1128,2915,2581
51031020403,140,51,031,31340,999,,,Census Tract 204.03,5425,2292,4804,2008,5425,4804
51031020500,140,51,031,31340,999,,,Census Tract 205,7163,3163,6626,2806,7163,6626
51031020900,140,51,031,31340,999,,,Census Tract 209,3830,1879,4181,1836,3830,4181
51033030100,140,51,033,40060,999,,,Census Tract 301,3966,1620,3492,1419,3966,3492
51033030201,140,51,033,40060,999,,,Census Tract 302.01,2565,993,1856,715,2565,1856
51033030400,140,51,033,40060,999,,,Census Tract 304,1899,790,1768,719,1899,1768
51033030500,140,51,033,40060,999,,,Census Tract 305,11752,4833,7754,3165,11752,7754
51033030600,140,51,033,40060,999,,,Census Tract 306,3278,1348,2871,1043,3278,2871
51035080100,140,51,035,99999,999,,,Census Tract 801,3695,1964,3620,1766,3695,3620
51035080200,140,51,035,99999,999,,,Census Tract 802,4962,2354,4890,2239,4962,4890
51035080300,140,51,035,99999,999,,,Census Tract 803,4925,2513,4754,2200,4925,4754
51035080400,140,51,035,99999,999,,,Census Tract 804,5322,2962,5019,2514,5322,5019
51035080500,140,51,035,99999,999,,,Census Tract 805,4767,3011,4769,2668,4767,4769
51035080601,140,51,035,99999,999,,,Census Tract 806.01,2017,1258,1960,1100,2017,1960
51035080602,140,51,035,99999,999,,,Census Tract 806.02,4354,2507,4232,2192,4354,4232
51036600300,140,51,036,40060,999,,,Census Tract 6003,2192,1007,2079,908,2192,2079
51037930100,140,51,037,99999,999,,,Census Tract 9301,6032,2928,5681,2656,6032,5681
51053980100,140,51,053,40060,999,,,Census Tract 9801,0,0,0,0,0,0
51041100106,140,51,041,40060,999,,,Census Tract 1001.06,3010,1198,3030,1147,3010,3030
51041100107,140,51,041,40060,999,,,Census Tract 1001.07,2240,1177,2162,1170,2240,2162
51041100205,140,51,041,40060,999,,,Census Tract 1002.05,7278,2939,6233,2674,7278,6233
51041100206,140,51,041,40060,999,,,Census Tract 1002.06,6231,2367,5931,2155,6231,5931
51041100208,140,51,041,40060,999,,,Census Tract 1002.08,2584,1062,2713,1028,2584,2713
51041100209,140,51,041,40060,999,,,Census Tract 1002.09,6269,2534,6248,2473,6269,6248
51041100210,140,51,041,40060,999,,,Census Tract 1002.10,1637,656,1631,640,1637,1631
51041100300,140,51,041,40060,999,,,Census Tract 1003,2457,1055,2520,1075,2457,2520
51041100403,140,51,041,40060,999,,,Census Tract 1004.03,5509,2409,3803,1616,5509,3803
51041100404,140,51,041,40060,999,,,Census Tract 1004.04,2384,1043,2162,1010,2384,2162
51041100405,140,51,041,40060,999,,,Census Tract 1004.05,2352,837,2092,856,2352,2092
51041100406,140,51,041,40060,999,,,Census Tract 1004.06,1272,626,966,375,1272,966
51041100409,140,51,041,40060,999,,,Census Tract 1004.09,6369,2429,5670,1993,6369,5670
51041100410,140,51,041,40060,999,,,Census Tract 1004.10,2188,1135,1947,931,2188,1947
51041100505,140,51,041,40060,999,,,Census Tract 1005.05,5040,2104,4766,1965,5040,4766
51041100507,140,51,041,40060,999,,,Census Tract 1005.07,5834,2128,4266,1558,5834,4266
51041100508,140,51,041,40060,999,,,Census Tract 1005.08,5041,1905,3686,1395,5041,3686
51041100509,140,51,041,40060,999,,,Census Tract 1005.09,6578,2198,4812,1500,6578,4812
51041100510,140,51,041,40060,999,,,Census Tract 1005.10,3242,1538,2371,1050,3242,2371
51041100702,140,51,041,40060,999,,,Census Tract 1007.02,2011,793,1585,603,2011,1585
51041100703,140,51,041,40060,999,,,Census Tract 1007.03,7369,2812,5542,2081,7369,5542
51041100804,140,51,041,40060,999,,,Census Tract 1008.04,4498,1818,4307,1795,4498,4307
51041100805,140,51,041,40060,999,,,Census Tract 1008.05,5053,1903,4508,1688,5053,4508
51041100806,140,51,041,40060,999,,,Census Tract 1008.06,3909,1573,3945,1568,3909,3945
51041100812,140,51,041,40060,999,,,Census Tract 1008.12,5807,2160,4608,1667,5807,4608
51041100815,140,51,041,40060,999,,,Census Tract 1008.15,3970,1457,3902,1334,3970,3902
51041100816,140,51,041,40060,999,,,Census Tract 1008.16,4636,1676,4420,1521,4636,4420
51041100817,140,51,041,40060,999,,,Census Tract 1008.17,3530,1296,3538,1140,3530,3538
51041100818,140,51,041,40060,999,,,Census Tract 1008.18,3770,1351,2355,825,3770,2355
51041100819,140,51,041,40060,999,,,Census Tract 1008.19,6273,2470,3921,1510,6273,3921
51041100820,140,51,041,40060,999,,,Census Tract 1008.20,2580,879,2121,689,2580,2121
51041100821,140,51,041,40060,999,,,Census Tract 1008.21,4673,1724,3842,1351,4673,3842
51041100822,140,51,041,40060,999,,,Census Tract 1008.22,5084,1942,3411,1235,5084,3411
51041100823,140,51,041,40060,999,,,Census Tract 1008.23,5075,2108,3405,1340,5075,3405
51041100907,140,51,041,40060,999,,,Census Tract 1009.07,2694,1234,2441,961,2694,2441
51041100912,140,51,041,40060,999,,,Census Tract 1009.12,6268,2541,5534,2262,6268,5534
51041100915,140,51,041,40060,999,,,Census Tract 1009.15,4084,1861,3911,1780,4084,3911
51041100919,140,51,041,40060,999,,,Census Tract 1009.19,6332,2510,6063,2252,6332,6063
51041100920,140,51,041,40060,999,,,Census Tract 1009.20,813,495,958,484,813,958
51041100921,140,51,041,40060,999,,,Census Tract 1009.21,6365,2762,5870,2327,6365,5870
51041100922,140,51,041,40060,999,,,Census Tract 1009.22,5164,2044,5269,2063,5164,5269
51041100924,140,51,041,40060,999,,,Census Tract 1009.24,4354,1571,2777,875,4354,2777
51041100926,140,51,041,40060,999,,,Census Tract 1009.26,6063,2341,4414,1618,6063,4414
51041100927,140,51,041,40060,999,,,Census Tract 1009.27,7324,2863,4870,1894,7324,4870
51041100929,140,51,041,40060,999,,,Census Tract 1009.29,6206,2411,4030,1450,6206,4030
51041100930,140,51,041,40060,999,,,Census Tract 1009.30,3508,1191,3777,1119,3508,3777
51041100932,140,51,041,40060,999,,,Census Tract 1009.32,3508,1261,2648,913,3508,2648
51041100933,140,51,041,40060,999,,,Census Tract 1009.33,2720,1183,2281,925,2720,2281
51041100934,140,51,041,40060,999,,,Census Tract 1009.34,6316,2530,5299,1978,6316,5299
51041100935,140,51,041,40060,999,,,Census Tract 1009.35,3720,1403,3458,1175,3720,3458
51041100936,140,51,041,40060,999,,,Census Tract 1009.36,3873,1377,3601,1154,3873,3601
51041101007,140,51,041,40060,999,,,Census Tract 1010.07,6264,2435,6558,2286,6264,6558
51041101008,140,51,041,40060,999,,,Census Tract 1010.08,4146,1373,3929,1239,4146,3929
51041101009,140,51,041,40060,999,,,Census Tract 1010.09,5841,1894,2714,982,5841,2714
51041101012,140,51,041,40060,999,,,Census Tract 1010.12,5216,2266,4010,1601,5216,4010
51041101013,140,51,041,40060,999,,,Census Tract 1010.13,3289,1142,2529,807,3289,2529
51043010100,140,51,043,47900,548,,,Census Tract 101,8318,3479,7017,2908,8318,7017
51043010200,140,51,043,47900,548,,,Census Tract 102,3055,1421,3070,1297,3055,3070
51043010300,140,51,043,47900,548,,,Census Tract 103,2661,1335,7578,3251,2661,7578
51045050100,140,51,045,40220,999,,,Census Tract 501,5190,2809,5091,2554,5190,5091
51047930101,140,51,047,19020,548,,,Census Tract 9301.01,4043,1583,3258,1244,4043,3258
51047930102,140,51,047,19020,548,,,Census Tract 9301.02,8301,3062,6690,2407,8301,6690
51047930300,140,51,047,19020,548,,,Census Tract 9303,6532,2513,4283,1727,6532,4283
51047930400,140,51,047,19020,548,,,Census Tract 9304,4787,1863,3888,1537,4787,3888
51047930502,140,51,047,19020,548,,,Census Tract 9305.02,4805,2168,4006,1686,4805,4006
51049930100,140,51,049,40060,999,,,Census Tract 9301,6516,2970,5726,2554,6516,5726
51049930200,140,51,049,40060,999,,,Census Tract 9302,3536,1656,3290,1530,3536,3290
51051040200,140,51,051,99999,999,,,Census Tract 402,2895,1415,3012,1407,2895,3012
51051040300,140,51,051,99999,999,,,Census Tract 403,5393,2609,5759,2742,5393,5759
51051040400,140,51,051,99999,999,,,Census Tract 404,3156,1523,8935,4224,3156,8935
51053840300,140,51,053,40060,999,,,Census Tract 8403,6476,2532,5200,2043,6476,5200
51053840400,140,51,053,40060,999,,,Census Tract 8404,1079,235,1342,216,1079,1342
51053840500,140,51,053,40060,999,,,Census Tract 8405,3578,1496,2888,1292,3578,2888
51053840600,140,51,053,40060,999,,,Census Tract 8406,6839,2840,6196,2477,6839,6196
51057950600,140,51,057,99999,999,,,Census Tract 9506,3865,1735,3576,1542,3865,3576
51057950700,140,51,057,99999,999,,,Census Tract 9507,4161,2031,3491,1678,4161,3491
51057950800,140,51,057,99999,999,,,Census Tract 9508,3125,1991,2922,1706,3125,2922
51059415100,140,51,059,47900,548,,,Census Tract 4151,3411,1294,3237,1297,3411,3237
51059415200,140,51,059,47900,548,,,Census Tract 4152,3107,1946,3032,1923,3107,3032
51059415300,140,51,059,47900,548,,,Census Tract 4153,3763,1502,3783,1469,3763,3783
51059415402,140,51,059,47900,548,,,Census Tract 4154.02,2691,1135,2663,1101,2691,2663
51059415600,140,51,059,47900,548,,,Census Tract 4156,2640,1063,2478,1043,2640,2478
51059415700,140,51,059,47900,548,,,Census Tract 4157,3821,1373,3622,1370,3821,3622
51059415800,140,51,059,47900,548,,,Census Tract 4158,4752,1717,4434,1686,4752,4434
51059416000,140,51,059,47900,548,,,Census Tract 4160,5522,2082,4080,1630,5522,4080
51059416200,140,51,059,47900,548,,,Census Tract 4162,5280,1412,4201,1186,5280,4201
51059416300,140,51,059,47900,548,,,Census Tract 4163,2005,800,1749,727,2005,1749
51059420100,140,51,059,47900,548,,,Census Tract 4201,4158,1170,3371,1049,4158,3371
51059420201,140,51,059,47900,548,,,Census Tract 4202.01,3672,1290,3047,1091,3672,3047
51059420202,140,51,059,47900,548,,,Census Tract 4202.02,1941,1136,1611,961,1941,1611
51059420203,140,51,059,47900,548,,,Census Tract 4202.03,2637,980,2190,829,2637,2190
51059420300,140,51,059,47900,548,,,Census Tract 4203,5814,2137,5307,1952,5814,5307
51059420400,140,51,059,47900,548,,,Census Tract 4204,2958,1992,2513,1583,2958,2513
51059420502,140,51,059,47900,548,,,Census Tract 4205.02,1700,1059,1708,1018,1700,1708
51059420503,140,51,059,47900,548,,,Census Tract 4205.03,2506,1219,2518,1172,2506,2518
51059420700,140,51,059,47900,548,,,Census Tract 4207,4095,1442,3689,1329,4095,3689
51059420800,140,51,059,47900,548,,,Census Tract 4208,3661,1212,3358,1204,3661,3358
51059421002,140,51,059,47900,548,,,Census Tract 4210.02,4947,2091,4182,1738,4947,4182
51059421101,140,51,059,47900,548,,,Census Tract 4211.01,5683,2158,5003,1873,5683,5003
51059421102,140,51,059,47900,548,,,Census Tract 4211.02,3296,1480,2902,1285,3296,2902
51059421103,140,51,059,47900,548,,,Census Tract 4211.03,5261,2029,4632,1762,5261,4632
51059421200,140,51,059,47900,548,,,Census Tract 4212,1926,692,2053,691,1926,2053
51059421600,140,51,059,47900,548,,,Census Tract 4216,6342,2211,5549,1950,6342,5549
51059421701,140,51,059,47900,548,,,Census Tract 4217.01,4546,1491,4170,1443,4546,4170
51059421702,140,51,059,47900,548,,,Census Tract 4217.02,4054,1260,3719,1219,4054,3719
51059421800,140,51,059,47900,548,,,Census Tract 4218,5862,2529,4568,2129,5862,4568
51059422101,140,51,059,47900,548,,,Census Tract 4221.01,6674,2542,3470,1481,6674,3470
51059422102,140,51,059,47900,548,,,Census Tract 4221.02,6101,2083,3172,1214,6101,3172
51059422202,140,51,059,47900,548,,,Census Tract 4222.02,5518,1956,2945,1098,5518,2945
51059422301,140,51,059,47900,548,,,Census Tract 4223.01,3085,1356,2608,1160,3085,2608
51059422302,140,51,059,47900,548,,,Census Tract 4223.02,5572,2669,4711,2285,5572,4711
51059422402,140,51,059,47900,548,,,Census Tract 4224.02,4805,2114,4575,1983,4805,4575
51059422403,140,51,059,47900,548,,,Census Tract 4224.03,2695,972,2566,912,2695,2566
51059430101,140,51,059,47900,548,,,Census Tract 4301.01,4569,1545,4590,1517,4569,4590
51059430102,140,51,059,47900,548,,,Census Tract 4301.02,2939,1034,2952,1015,2939,2952
51059430201,140,51,059,47900,548,,,Census Tract 4302.01,4176,1416,4228,1389,4176,4228
51059430203,140,51,059,47900,548,,,Census Tract 4302.03,2691,909,2724,891,2691,2724
51059430400,140,51,059,47900,548,,,Census Tract 4304,6799,2310,6746,2322,6799,6746
51059430600,140,51,059,47900,548,,,Census Tract 4306,7048,1814,6307,1813,7048,6307
51059430700,140,51,059,47900,548,,,Census Tract 4307,2729,928,2586,929,2729,2586
51059430801,140,51,059,47900,548,,,Census Tract 4308.01,4452,1599,4167,1474,4452,4167
51059430802,140,51,059,47900,548,,,Census Tract 4308.02,4197,2010,3929,1852,4197,3929
51059430901,140,51,059,47900,548,,,Census Tract 4309.01,4203,1428,3937,1340,4203,3937
51059431001,140,51,059,47900,548,,,Census Tract 4310.01,4914,1657,4876,1599,4914,4876
51059431002,140,51,059,47900,548,,,Census Tract 4310.02,2192,754,2175,727,2192,2175
51059431300,140,51,059,47900,548,,,Census Tract 4313,4234,1424,4388,1403,4234,4388
51059431400,140,51,059,47900,548,,,Census Tract 4314,4283,1486,4315,1460,4283,4315
51059431500,140,51,059,47900,548,,,Census Tract 4315,5325,2033,4903,1879,5325,4903
51059431600,140,51,059,47900,548,,,Census Tract 4316,8219,3485,6049,2195,8219,6049
51059431801,140,51,059,47900,548,,,Census Tract 4318.01,4061,1446,4072,1420,4061,4072
51059431802,140,51,059,47900,548,,,Census Tract 4318.02,3216,1031,3224,1013,3216,3224
51059432000,140,51,059,47900,548,,,Census Tract 4320,3430,1163,3364,1104,3430,3364
51059432100,140,51,059,47900,548,,,Census Tract 4321,3518,1496,3505,1446,3518,3505
51059432401,140,51,059,47900,548,,,Census Tract 4324.01,3539,1179,3735,1176,3539,3735
51059432402,140,51,059,47900,548,,,Census Tract 4324.02,4932,1666,5206,1662,4932,5206
51059432500,140,51,059,47900,548,,,Census Tract 4325,5417,1888,5870,1884,5417,5870
51059432701,140,51,059,47900,548,,,Census Tract 4327.01,3210,1088,3198,1064,3210,3198
51059432702,140,51,059,47900,548,,,Census Tract 4327.02,4325,1499,4309,1466,4325,4309
51059432800,140,51,059,47900,548,,,Census Tract 4328,2241,768,2182,745,2241,2182
51059440100,140,51,059,47900,548,,,Census Tract 4401,7135,2766,7485,2723,7135,7485
51059440201,140,51,059,47900,548,,,Census Tract 4402.01,2233,1091,1963,849,2233,1963
51059440300,140,51,059,47900,548,,,Census Tract 4403,2665,945,2691,940,2665,2691
51059440501,140,51,059,47900,548,,,Census Tract 4405.01,4942,1659,3896,1512,4942,3896
51059440502,140,51,059,47900,548,,,Census Tract 4405.02,7906,783,6231,713,7906,6231
51059440701,140,51,059,47900,548,,,Census Tract 4407.01,2901,985,2880,984,2901,2880
51059440702,140,51,059,47900,548,,,Census Tract 4407.02,5151,1810,5113,1809,5151,5113
51059440800,140,51,059,47900,548,,,Census Tract 4408,5874,2129,5576,2051,5874,5576
51059450100,140,51,059,47900,548,,,Census Tract 4501,5442,2331,5020,2255,5442,5020
51059450200,140,51,059,47900,548,,,Census Tract 4502,4608,1331,4596,1317,4608,4596
51059450300,140,51,059,47900,548,,,Census Tract 4503,4806,1735,4553,1681,4806,4553
51059450400,140,51,059,47900,548,,,Census Tract 4504,2631,967,2458,956,2631,2458
51059450500,140,51,059,47900,548,,,Census Tract 4505,3016,884,2856,884,3016,2856
51059450601,140,51,059,47900,548,,,Census Tract 4506.01,4023,1413,3734,1334,4023,3734
51059450602,140,51,059,47900,548,,,Census Tract 4506.02,4639,1976,4307,1867,4639,4307
51059450701,140,51,059,47900,548,,,Census Tract 4507.01,2779,979,2713,966,2779,2713
51059450702,140,51,059,47900,548,,,Census Tract 4507.02,4399,1476,4293,1456,4399,4293
51059450800,140,51,059,47900,548,,,Census Tract 4508,3321,1211,3192,1165,3321,3192
51059451000,140,51,059,47900,548,,,Census Tract 4510,2711,907,2712,895,2711,2712
51059451100,140,51,059,47900,548,,,Census Tract 4511,2307,843,2141,818,2307,2141
51059451200,140,51,059,47900,548,,,Census Tract 4512,1699,646,1631,637,1699,1631
51059451300,140,51,059,47900,548,,,Census Tract 4513,2397,922,2140,898,2397,2140
51059451601,140,51,059,47900,548,,,Census Tract 4516.01,6047,1591,6208,1579,6047,6208
51059451800,140,51,059,47900,548,,,Census Tract 4518,3395,1108,3216,1099,3395,3216
51059452000,140,51,059,47900,548,,,Census Tract 4520,2831,1116,2733,1098,2831,2733
51059452101,140,51,059,47900,548,,,Census Tract 4521.01,4864,1708,4375,1568,4864,4375
51059452102,140,51,059,47900,548,,,Census Tract 4521.02,3149,1142,2833,1049,3149,2833
51059452200,140,51,059,47900,548,,,Census Tract 4522,6767,2197,6059,2152,6767,6059
51059452302,140,51,059,47900,548,,,Census Tract 4523.02,4882,1732,4343,1649,4882,4343
51059452400,140,51,059,47900,548,,,Census Tract 4524,7093,2415,6494,2359,7093,6494
51059452502,140,51,059,47900,548,,,Census Tract 4525.02,5130,1598,5145,1580,5130,5145
