GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
04007001100,140,04,007,37740,999,,,Census Tract 11,3852,1987,4250,1958,3852,4250
04007001200,140,04,007,37740,999,,,Census Tract 12,5023,2012,5042,1991,5023,5042
04007001300,140,04,007,37740,999,,,Census Tract 13,1340,642,1563,630,1340,1563
04007940200,140,04,007,37740,999,,,Census Tract 9402,1678,460,1514,429,1678,1514
04007940400,140,04,007,37740,999,,,Census Tract 9404,5288,1455,4784,1388,5288,4784
04009940500,140,04,009,40940,999,,,Census Tract 9405,4780,1171,4601,1108,4780,4601
04009961100,140,04,009,40940,999,,,Census Tract 9611,4385,1772,3884,1470,4385,3884
04009961201,140,04,009,40940,999,,,Census Tract 9612.01,3569,1297,3106,1047,3569,3106
04009961202,140,04,009,40940,999,,,Census Tract 9612.02,3609,1372,3141,1108,3609,3141
04009961300,140,04,009,40940,999,,,Census Tract 9613,3409,1513,3704,1561,3409,3704
04009961400,140,04,009,40940,999,,,Census Tract 9614,4947,1866,4273,1672,4947,4273
04009961500,140,04,009,40940,999,,,Census Tract 9615,4449,1775,3783,1519,4449,3783
04009961600,140,04,009,40940,999,,,Census Tract 9616,3161,510,2344,424,3161,2344
04009961700,140,04,009,40940,999,,,Census Tract 9617,4911,1704,4652,1520,4911,4652
04011960100,140,04,011,40940,999,,,Census Tract 9601,2886,1564,2180,1047,2886,2180
04011960200,140,04,011,40940,999,,,Census Tract 9602,2963,1428,3383,1284,2963,3383
04011960300,140,04,011,40940,999,,,Census Tract 9603,2588,1380,2984,1413,2588,2984
04012020100,140,04,012,99999,999,,,Census Tract 201,2815,2138,2666,1865,2815,2666
04012020201,140,04,012,99999,999,,,Census Tract 202.01,1837,2339,2449,3151,1837,2449
04012020202,140,04,012,99999,999,,,Census Tract 202.02,647,1363,863,1836,647,863
04012020501,140,04,012,99999,999,,,Census Tract 205.01,1984,1920,1472,1385,1984,1472
04012020502,140,04,012,99999,999,,,Census Tract 205.02,4388,4082,3257,2944,4388,3257
04012020602,140,04,012,99999,999,,,Census Tract 206.02,1741,1265,1540,994,1741,1540
04012940200,140,04,012,99999,999,,,Census Tract 9402,3080,1096,3140,1157,3080,3140
04012940300,140,04,012,99999,999,,,Census Tract 9403,3997,1846,4326,1799,3997,4326
04012980000,140,04,012,99999,999,,,Census Tract 9800,0,0,0,0,0,0
04013010101,140,04,013,38060,999,,,Census Tract 101.01,5073,3137,2151,1460,5073,2151
04013010102,140,04,013,38060,999,,,Census Tract 101.02,4640,3253,1967,1514,4640,1967
04013030401,140,04,013,38060,999,,,Census Tract 304.01,4283,2927,3289,2111,4283,3289
04013030402,140,04,013,38060,999,,,Census Tract 304.02,3895,2095,2992,1511,3895,2992
04013040502,140,04,013,38060,999,,,Census Tract 405.02,4861,2696,4656,2421,4861,4656
04013040506,140,04,013,38060,999,,,Census Tract 405.06,5209,4236,5780,4149,5209,5780
04013040507,140,04,013,38060,999,,,Census Tract 405.07,6097,4689,6485,4410,6097,6485
04013040512,140,04,013,38060,999,,,Census Tract 405.12,1690,1162,1913,1161,1690,1913
04013040513,140,04,013,38060,999,,,Census Tract 405.13,3031,2172,3430,2171,3031,3430
04013040514,140,04,013,38060,999,,,Census Tract 405.14,3104,2229,3513,2228,3104,3513
04013040515,140,04,013,38060,999,,,Census Tract 405.15,4792,2625,1799,990,4792,1799
04013040516,140,04,013,38060,999,,,Census Tract 405.16,2856,1962,1072,740,2856,1072
04013040517,140,04,013,38060,999,,,Census Tract 405.17,7621,2967,2862,1118,7621,2862
04013040518,140,04,013,38060,999,,,Census Tract 405.18,6679,2777,2509,1047,6679,2509
04013040519,140,04,013,38060,999,,,Census Tract 405.19,3595,2266,1351,854,3595,1351
04013040520,140,04,013,38060,999,,,Census Tract 405.20,4142,1483,1556,558,4142,1556
04013040521,140,04,013,38060,999,,,Census Tract 405.21,4560,1612,1713,607,4560,1713
04013040522,140,04,013,38060,999,,,Census Tract 405.22,4181,2935,1570,1107,4181,1570
04013040523,140,04,013,38060,999,,,Census Tract 405.23,3300,2164,1239,816,3300,1239
04013040524,140,04,013,38060,999,,,Census Tract 405.24,1474,1015,340,330,1474,340
04013040525,140,04,013,38060,999,,,Census Tract 405.25,3046,2116,703,688,3046,703
04013040526,140,04,013,38060,999,,,Census Tract 405.26,2365,1632,546,531,2365,546
04013040527,140,04,013,38060,999,,,Census Tract 405.27,4184,2742,966,893,4184,966
04013040528,140,04,013,38060,999,,,Census Tract 405.28,6212,4437,3661,2639,6212,3661
04013040529,140,04,013,38060,999,,,Census Tract 405.29,3222,2345,1898,1394,3222,1898
04013040530,140,04,013,38060,999,,,Census Tract 405.30,3559,1518,3676,1250,3559,3676
04013040531,140,04,013,38060,999,,,Census Tract 405.31,3395,2737,3507,2253,3395,3507
04013050603,140,04,013,38060,999,,,Census Tract 506.03,4536,2061,2196,890,4536,2196
04013050604,140,04,013,38060,999,,,Census Tract 506.04,3727,1436,1108,383,3727,1108
04013050605,140,04,013,38060,999,,,Census Tract 506.05,5828,2382,1727,632,5828,1727
04013050606,140,04,013,38060,999,,,Census Tract 506.06,6799,2495,2022,665,6799,2022
04013050607,140,04,013,38060,999,,,Census Tract 506.07,6505,2405,1466,364,6505,1466
04013050608,140,04,013,38060,999,,,Census Tract 506.08,7163,2722,1614,412,7163,1614
04013050609,140,04,013,38060,999,,,Census Tract 506.09,4874,2114,1098,320,4874,1098
04013050610,140,04,013,38060,999,,,Census Tract 506.10,7915,2623,1783,397,7915,1783
04013050611,140,04,013,38060,999,,,Census Tract 506.11,4477,1511,1009,228,4477,1009
04013050701,140,04,013,38060,999,,,Census Tract 507.01,5092,1907,2810,963,5092,2810
04013050702,140,04,013,38060,999,,,Census Tract 507.02,5280,2059,2915,1040,5280,2915
04013060801,140,04,013,38060,999,,,Census Tract 608.01,5832,2833,4980,2060,5832,4980
04013060802,140,04,013,38060,999,,,Census Tract 608.02,1975,737,1687,535,1975,1687
04013060901,140,04,013,38060,999,,,Census Tract 609.01,4640,1543,1911,585,4640,1911
04013060902,140,04,013,38060,999,,,Census Tract 609.02,3842,1112,1583,422,3842,1583
04013060903,140,04,013,38060,999,,,Census Tract 609.03,4983,1546,2053,586,4983,2053
04013060904,140,04,013,38060,999,,,Census Tract 609.04,3527,1145,1446,433,3527,1446
04013061009,140,04,013,38060,999,,,Census Tract 610.09,8318,3528,96,32,8318,96
04013061010,140,04,013,38060,999,,,Census Tract 610.10,4638,2260,1908,968,4638,1908
04013061011,140,04,013,38060,999,,,Census Tract 610.11,5705,1845,1215,492,5705,1215
04013061012,140,04,013,38060,999,,,Census Tract 610.12,7680,3201,3319,1250,7680,3319
04013061013,140,04,013,38060,999,,,Census Tract 610.13,5709,1917,2467,749,5709,2467
04013061014,140,04,013,38060,999,,,Census Tract 610.14,4905,2223,2119,868,4905,2119
04013061015,140,04,013,38060,999,,,Census Tract 610.15,5757,2003,2488,782,5757,2488
04013061016,140,04,013,38060,999,,,Census Tract 610.16,4614,1505,1841,575,4614,1841
04013061017,140,04,013,38060,999,,,Census Tract 610.17,3496,0,1394,0,3496,1394
04013061018,140,04,013,38060,999,,,Census Tract 610.18,4660,3169,1859,1211,4660,1859
04013061019,140,04,013,38060,999,,,Census Tract 610.19,3161,1133,1261,433,3161,1261
04013061020,140,04,013,38060,999,,,Census Tract 610.20,3835,1312,1574,558,3835,1574
04013061021,140,04,013,38060,999,,,Census Tract 610.21,1753,579,721,248,1753,721
04013061022,140,04,013,38060,999,,,Census Tract 610.22,8869,3390,1887,631,8869,1887
04013061023,140,04,013,38060,999,,,Census Tract 610.23,9200,3309,1958,616,9200,1958
04013061024,140,04,013,38060,999,,,Census Tract 610.24,2177,698,463,130,2177,463
04013061025,140,04,013,38060,999,,,Census Tract 610.25,7445,2629,721,263,7445,721
04013061026,140,04,013,38060,999,,,Census Tract 610.26,5458,1917,528,192,5458,528
04013061027,140,04,013,38060,999,,,Census Tract 610.27,5539,2199,536,220,5539,536
04013061028,140,04,013,38060,999,,,Census Tract 610.28,2417,1101,234,110,2417,234
04013061029,140,04,013,38060,999,,,Census Tract 610.29,4905,2148,390,174,4905,390
04013061030,140,04,013,38060,999,,,Census Tract 610.30,7272,2522,578,205,7272,578
04013061031,140,04,013,38060,999,,,Census Tract 610.31,3315,1243,263,101,3315,263
04013061032,140,04,013,38060,999,,,Census Tract 610.32,5579,1928,443,156,5579,443
04013061033,140,04,013,38060,999,,,Census Tract 610.33,6011,2195,477,178,6011,477
04013061034,140,04,013,38060,999,,,Census Tract 610.34,6764,2358,538,191,6764,538
04013061035,140,04,013,38060,999,,,Census Tract 610.35,6699,2366,532,192,6699,532
04013061036,140,04,013,38060,999,,,Census Tract 610.36,2489,852,198,69,2489,198
04013061037,140,04,013,38060,999,,,Census Tract 610.37,3957,1444,314,117,3957,314
04013061038,140,04,013,38060,999,,,Census Tract 610.38,4525,1550,359,126,4525,359
04013061039,140,04,013,38060,999,,,Census Tract 610.39,3708,1242,294,101,3708,294
04013061040,140,04,013,38060,999,,,Census Tract 610.40,3929,1461,837,389,3929,837
04013061041,140,04,013,38060,999,,,Census Tract 610.41,4319,1420,920,379,4319,920
04013061042,140,04,013,38060,999,,,Census Tract 610.42,2120,1561,451,416,2120,451
04013061043,140,04,013,38060,999,,,Census Tract 610.43,2452,799,522,213,2452,522
04013061044,140,04,013,38060,999,,,Census Tract 610.44,5553,1978,1183,528,5553,1183
04013061045,140,04,013,38060,999,,,Census Tract 610.45,4960,1783,1056,476,4960,1056
04013061046,140,04,013,38060,999,,,Census Tract 610.46,5183,2043,1104,545,5183,1104
04013061047,140,04,013,38060,999,,,Census Tract 610.47,3264,1022,695,272,3264,695
04013061100,140,04,013,38060,999,,,Census Tract 611,3436,2576,3918,917,3436,3918
04013061200,140,04,013,38060,999,,,Census Tract 612,6114,2226,5880,2148,6114,5880
04013061300,140,04,013,38060,999,,,Census Tract 613,1930,726,2151,766,1930,2151
04013061401,140,04,013,38060,999,,,Census Tract 614.01,1972,700,1580,467,1972,1580
04013061402,140,04,013,38060,999,,,Census Tract 614.02,5505,1852,4414,1236,5505,4414
04013071503,140,04,013,38060,999,,,Census Tract 715.03,4708,3746,4879,3642,4708,4879
04013071504,140,04,013,38060,999,,,Census Tract 715.04,3394,2627,3582,2626,3394,3582
04013071505,140,04,013,38060,999,,,Census Tract 715.05,5964,4207,5190,3848,5964,5190
04013071506,140,04,013,38060,999,,,Census Tract 715.06,4260,2876,4261,2850,4260,4261
04013071509,140,04,013,38060,999,,,Census Tract 715.09,5401,2244,3455,1037,5401,3455
04013071510,140,04,013,38060,999,,,Census Tract 715.10,4078,1355,4568,1329,4078,4568
04013071511,140,04,013,38060,999,,,Census Tract 715.11,3339,1480,2200,917,3339,2200
04013071512,140,04,013,38060,999,,,Census Tract 715.12,5917,2143,6207,2015,5917,6207
04013071513,140,04,013,38060,999,,,Census Tract 715.13,1550,588,1236,415,1550,1236
04013071514,140,04,013,38060,999,,,Census Tract 715.14,4021,1597,3869,1379,4021,3869
04013071515,140,04,013,38060,999,,,Census Tract 715.15,3674,1947,3535,1681,3674,3535
04013071516,140,04,013,38060,999,,,Census Tract 715.16,2886,2217,2387,1550,2886,2387
04013071517,140,04,013,38060,999,,,Census Tract 715.17,3740,1428,3094,998,3740,3094
04013071600,140,04,013,38060,999,,,Census Tract 716,3668,1959,2777,1687,3668,2777
04013071701,140,04,013,38060,999,,,Census Tract 717.01,2634,968,1696,759,2634,1696
04013071702,140,04,013,38060,999,,,Census Tract 717.02,3219,2662,2072,2086,3219,2072
04013071801,140,04,013,38060,999,,,Census Tract 718.01,5148,3907,5028,3619,5148,5028
04013071802,140,04,013,38060,999,,,Census Tract 718.02,3302,2532,3570,2581,3302,3570
04013071903,140,04,013,38060,999,,,Census Tract 719.03,6306,2609,6483,2427,6306,6483
04013071906,140,04,013,38060,999,,,Census Tract 719.06,5816,2186,5204,1864,5816,5204
04013071909,140,04,013,38060,999,,,Census Tract 719.09,3797,1808,3824,1691,3797,3824
04013071910,140,04,013,38060,999,,,Census Tract 719.10,6218,2346,6878,2298,6218,6878
04013071911,140,04,013,38060,999,,,Census Tract 719.11,3081,1199,2526,848,3081,2526
04013071912,140,04,013,38060,999,,,Census Tract 719.12,2817,1213,2486,1011,2817,2486
04013071913,140,04,013,38060,999,,,Census Tract 719.13,5071,1960,4477,1634,5071,4477
04013071914,140,04,013,38060,999,,,Census Tract 719.14,3125,989,3463,987,3125,3463
04013071915,140,04,013,38060,999,,,Census Tract 719.15,3439,1438,3811,1435,3439,3811
04013082002,140,04,013,38060,999,,,Census Tract 820.02,5807,2376,5262,1895,5807,5262
04013082007,140,04,013,38060,999,,,Census Tract 820.07,4077,1296,4100,1269,4077,4100
04013082008,140,04,013,38060,999,,,Census Tract 820.08,5058,1486,5049,1483,5058,5049
04013082009,140,04,013,38060,999,,,Census Tract 820.09,4668,1358,4250,1205,4668,4250
04013082010,140,04,013,38060,999,,,Census Tract 820.10,3931,1225,3880,1119,3931,3880
04013082012,140,04,013,38060,999,,,Census Tract 820.12,5708,1897,3301,1037,5708,3301
04013082016,140,04,013,38060,999,,,Census Tract 820.16,2348,707,1203,332,2348,1203
04013082017,140,04,013,38060,999,,,Census Tract 820.17,4275,1448,2191,680,4275,2191
04013082018,140,04,013,38060,999,,,Census Tract 820.18,4685,1494,2401,702,4685,2401
04013082019,140,04,013,38060,999,,,Census Tract 820.19,2391,860,2595,839,2391,2595
04013082020,140,04,013,38060,999,,,Census Tract 820.20,3833,1388,4160,1355,3833,4160
04013082021,140,04,013,38060,999,,,Census Tract 820.21,2070,694,2247,677,2070,2247
04013082022,140,04,013,38060,999,,,Census Tract 820.22,4171,1753,593,255,4171,593
04013082023,140,04,013,38060,999,,,Census Tract 820.23,5366,1829,763,266,5366,763
04013082024,140,04,013,38060,999,,,Census Tract 820.24,4081,1597,580,232,4081,580
04013082025,140,04,013,38060,999,,,Census Tract 820.25,2378,856,338,124,2378,338
04013082026,140,04,013,38060,999,,,Census Tract 820.26,5995,2118,853,308,5995,853
04013082027,140,04,013,38060,999,,,Census Tract 820.27,3978,1422,566,206,3978,566
04013082028,140,04,013,38060,999,,,Census Tract 820.28,4214,1358,2160,638,4214,2160
04013082203,140,04,013,38060,999,,,Census Tract 822.03,7512,2304,1008,278,7512,1008
04013082204,140,04,013,38060,999,,,Census Tract 822.04,5359,1594,719,192,5359,719
04013082205,140,04,013,38060,999,,,Census Tract 822.05,5124,1607,688,194,5124,688
04013082206,140,04,013,38060,999,,,Census Tract 822.06,3092,890,415,107,3092,415
04013082207,140,04,013,38060,999,,,Census Tract 822.07,2394,809,321,97,2394,321
04013082208,140,04,013,38060,999,,,Census Tract 822.08,2891,823,388,99,2891,388
04013082209,140,04,013,38060,999,,,Census Tract 822.09,2840,915,1222,309,2840,1222
04013082210,140,04,013,38060,999,,,Census Tract 822.10,4633,1480,1994,501,4633,1994
04013082211,140,04,013,38060,999,,,Census Tract 822.11,4823,1477,647,178,4823,647
04013083000,140,04,013,38060,999,,,Census Tract 830,6545,2169,4963,1484,6545,4963
04013092305,140,04,013,38060,999,,,Census Tract 923.05,3667,1491,4185,1485,3667,4185
04013092306,140,04,013,38060,999,,,Census Tract 923.06,5893,2293,6367,2275,5893,6367
04013092307,140,04,013,38060,999,,,Census Tract 923.07,5847,2435,5517,2216,5847,5517
04013092308,140,04,013,38060,999,,,Census Tract 923.08,6612,2587,6957,2581,6612,6957
04013092309,140,04,013,38060,999,,,Census Tract 923.09,5212,2052,5391,2057,5212,5391
04013092311,140,04,013,38060,999,,,Census Tract 923.11,2876,1453,2701,1311,2876,2701
04013092312,140,04,013,38060,999,,,Census Tract 923.12,5001,2772,4697,2503,5001,4697
04013092401,140,04,013,38060,999,,,Census Tract 924.01,4045,1896,4037,1840,4045,4037
04013092402,140,04,013,38060,999,,,Census Tract 924.02,3369,1554,3363,1507,3369,3363
04013092500,140,04,013,38060,999,,,Census Tract 925,4935,2054,4258,1657,4935,4258
04013092600,140,04,013,38060,999,,,Census Tract 926,3177,1246,3608,1366,3177,3608
04013092705,140,04,013,38060,999,,,Census Tract 927.05,3702,1435,2471,897,3702,2471
04013092708,140,04,013,38060,999,,,Census Tract 927.08,2056,796,447,143,2056,447
04013092709,140,04,013,38060,999,,,Census Tract 927.09,4130,1444,3947,1279,4130,3947
04013092710,140,04,013,38060,999,,,Census Tract 927.10,4269,1498,4389,1360,4269,4389
04013092721,140,04,013,38060,999,,,Census Tract 927.21,2801,888,1543,390,2801,1543
04013092711,140,04,013,38060,999,,,Census Tract 927.11,3120,1103,2132,745,3120,2132
04013092712,140,04,013,38060,999,,,Census Tract 927.12,4905,1510,3616,1061,4905,3616
04013092713,140,04,013,38060,999,,,Census Tract 927.13,5027,1466,4458,1330,5027,4458
04013092715,140,04,013,38060,999,,,Census Tract 927.15,4037,1299,3636,1151,4037,3636
04013092716,140,04,013,38060,999,,,Census Tract 927.16,3908,1168,3521,1034,3908,3521
04013092717,140,04,013,38060,999,,,Census Tract 927.17,4870,1608,2921,968,4870,2921
04013092718,140,04,013,38060,999,,,Census Tract 927.18,3791,1257,2273,756,3791,2273
04013092719,140,04,013,38060,999,,,Census Tract 927.19,4277,1740,2356,764,4277,2356
04013092720,140,04,013,38060,999,,,Census Tract 927.20,4407,2049,2428,900,4407,2428
04013092723,140,04,013,38060,999,,,Census Tract 927.23,4114,1774,3437,1355,4114,3437
04013092724,140,04,013,38060,999,,,Census Tract 927.24,3472,1605,2901,1225,3472,2901
04013092801,140,04,013,38060,999,,,Census Tract 928.01,4756,1718,5374,1732,4756,5374
04013092802,140,04,013,38060,999,,,Census Tract 928.02,5217,1739,5894,1752,5217,5894
04013092900,140,04,013,38060,999,,,Census Tract 929,2866,1145,3464,1229,2866,3464
04013093001,140,04,013,38060,999,,,Census Tract 930.01,4841,2144,5215,2173,4841,5215
04013093002,140,04,013,38060,999,,,Census Tract 930.02,4082,1397,4398,1416,4082,4398
04013093101,140,04,013,38060,999,,,Census Tract 931.01,4547,1780,4332,1767,4547,4332
04013093104,140,04,013,38060,999,,,Census Tract 931.04,4385,1830,3885,1541,4385,3885
04013093105,140,04,013,38060,999,,,Census Tract 931.05,5242,2234,5530,2174,5242,5530
04013093106,140,04,013,38060,999,,,Census Tract 931.06,4068,1194,4290,1161,4068,4290
04013093200,140,04,013,38060,999,,,Census Tract 932,3355,1534,3204,1420,3355,3204
04013103205,140,04,013,38060,999,,,Census Tract 1032.05,2652,1045,2903,1043,2652,2903
04013103206,140,04,013,38060,999,,,Census Tract 1032.06,2521,976,2761,941,2521,2761
04013103207,140,04,013,38060,999,,,Census Tract 1032.07,2459,941,2649,950,2459,2649
04013103208,140,04,013,38060,999,,,Census Tract 1032.08,3927,2687,3563,1971,3927,3563
04013103209,140,04,013,38060,999,,,Census Tract 1032.09,5353,2545,6193,2698,5353,6193
04013103210,140,04,013,38060,999,,,Census Tract 1032.10,6044,3496,6493,3493,6044,6493
04013103211,140,04,013,38060,999,,,Census Tract 1032.11,4395,1800,4877,1789,4395,4877
04013103212,140,04,013,38060,999,,,Census Tract 1032.12,4245,1681,4942,1656,4245,4942
04013103214,140,04,013,38060,999,,,Census Tract 1032.14,3852,1537,4439,1530,3852,4439
04013103215,140,04,013,38060,999,,,Census Tract 1032.15,2779,1009,3177,995,2779,3177
04013103216,140,04,013,38060,999,,,Census Tract 1032.16,5192,2229,5532,2104,5192,5532
04013103217,140,04,013,38060,999,,,Census Tract 1032.17,6295,2738,6818,2612,6295,6818
04013103219,140,04,013,38060,999,,,Census Tract 1032.19,3012,1798,3165,1679,3012,3165
04013103220,140,04,013,38060,999,,,Census Tract 1032.20,2994,1734,3147,1619,2994,3147
