GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
42003191500,140,42,003,38300,430,,,Census Tract 1915,2047,1168,2309,1177,2047,2309
42003191600,140,42,003,38300,430,,,Census Tract 1916,4295,2088,4661,2120,4295,4661
42003191900,140,42,003,38300,430,,,Census Tract 1919,2183,1076,2447,1095,2183,2447
42003192000,140,42,003,38300,430,,,Census Tract 1920,3679,1851,4084,1919,3679,4084
42003210700,140,42,003,38300,430,,,Census Tract 2107,2130,1319,2535,1373,2130,2535
42003220600,140,42,003,38300,430,,,Census Tract 2206,1833,1276,1938,1238,1833,1938
42003241200,140,42,003,38300,430,,,Census Tract 2412,884,552,1258,621,884,1258
42003250300,140,42,003,38300,430,,,Census Tract 2503,1090,695,1262,754,1090,1262
42003260200,140,42,003,38300,430,,,Census Tract 2602,2285,1079,2698,1180,2285,2698
42003260700,140,42,003,38300,430,,,Census Tract 2607,1744,835,1921,904,1744,1921
42003261200,140,42,003,38300,430,,,Census Tract 2612,1051,510,1072,501,1051,1072
42003261500,140,42,003,38300,430,,,Census Tract 2615,1672,938,2000,1003,1672,2000
42003262000,140,42,003,38300,430,,,Census Tract 2620,2648,1326,3040,1392,2648,3040
42003270100,140,42,003,38300,430,,,Census Tract 2701,2649,1252,2868,1286,2649,2868
42003270400,140,42,003,38300,430,,,Census Tract 2704,1079,552,1136,600,1079,1136
42003270800,140,42,003,38300,430,,,Census Tract 2708,2651,1349,3047,1326,2651,3047
42003281500,140,42,003,38300,430,,,Census Tract 2815,1462,714,1628,717,1462,1628
42003300100,140,42,003,38300,430,,,Census Tract 3001,3747,1857,4432,1923,3747,4432
42003310200,140,42,003,38300,430,,,Census Tract 3102,3227,1569,3638,1601,3227,3638
42003320400,140,42,003,38300,430,,,Census Tract 3204,1994,915,2239,949,1994,2239
42003320600,140,42,003,38300,430,,,Census Tract 3206,2261,1060,2419,1076,2261,2419
42003320700,140,42,003,38300,430,,,Census Tract 3207,1650,791,1795,777,1650,1795
42003401100,140,42,003,38300,430,,,Census Tract 4011,4447,2177,4621,2129,4447,4621
42003401200,140,42,003,38300,430,,,Census Tract 4012,3272,1758,3458,1850,3272,3458
42003401300,140,42,003,38300,430,,,Census Tract 4013,2742,1242,2836,1259,2742,2836
42003402000,140,42,003,38300,430,,,Census Tract 4020,3260,1689,3577,1717,3260,3577
42003406000,140,42,003,38300,430,,,Census Tract 4060,2376,1041,2533,1043,2376,2533
42003407002,140,42,003,38300,430,,,Census Tract 4070.02,6597,2761,6834,2622,6597,6834
42003408001,140,42,003,38300,430,,,Census Tract 4080.01,4769,2043,4313,1685,4769,4313
42003408002,140,42,003,38300,430,,,Census Tract 4080.02,6331,2391,4912,1821,6331,4912
42003409000,140,42,003,38300,430,,,Census Tract 4090,11497,4122,25016,8915,11497,25016
42003410000,140,42,003,38300,430,,,Census Tract 4100,1171,497,1161,487,1171,1161
42003411000,140,42,003,38300,430,,,Census Tract 4110,6915,2531,5977,2005,6915,5977
42003412001,140,42,003,38300,430,,,Census Tract 4120.01,8605,3143,6528,2349,8605,6528
42003413100,140,42,003,38300,430,,,Census Tract 4131,6609,2740,6769,2655,6609,6769
42003413201,140,42,003,38300,430,,,Census Tract 4132.01,3737,1650,3850,1625,3737,3850
42003413202,140,42,003,38300,430,,,Census Tract 4132.02,2866,1262,2719,1145,2866,2719
42003413300,140,42,003,38300,430,,,Census Tract 4133,4742,1922,5073,1860,4742,5073
42003413400,140,42,003,38300,430,,,Census Tract 4134,4339,1731,4554,1650,4339,4554
42003413500,140,42,003,38300,430,,,Census Tract 4135,6164,3002,5984,2735,6164,5984
42003414101,140,42,003,38300,430,,,Census Tract 4141.01,5358,2046,5613,1943,5358,5613
42003414102,140,42,003,38300,430,,,Census Tract 4141.02,7040,3141,5973,2498,7040,5973
42003414200,140,42,003,38300,430,,,Census Tract 4142,5965,2368,5934,2182,5965,5934
42003415001,140,42,003,38300,430,,,Census Tract 4150.01,4708,1829,4041,1499,4708,4041
42003415002,140,42,003,38300,430,,,Census Tract 4150.02,2545,1014,2795,984,2545,2795
42003416000,140,42,003,38300,430,,,Census Tract 4160,1636,837,1802,838,1636,1802
42003417100,140,42,003,38300,430,,,Census Tract 4171,2145,1039,2400,1079,2145,2400
42003417200,140,42,003,38300,430,,,Census Tract 4172,1260,702,1428,723,1260,1428
42003418000,140,42,003,38300,430,,,Census Tract 4180,1746,859,1896,885,1746,1896
42003419000,140,42,003,38300,430,,,Census Tract 4190,2921,1550,3197,1602,2921,3197
42003421100,140,42,003,38300,430,,,Census Tract 4211,4103,1868,3542,1205,4103,3542
42003421200,140,42,003,38300,430,,,Census Tract 4212,4304,1795,4591,1738,4304,4591
42003425000,140,42,003,38300,430,,,Census Tract 4250,3451,1812,3954,1945,3451,3954
42003426400,140,42,003,38300,430,,,Census Tract 4264,4581,2119,4821,2146,4581,4821
42003426700,140,42,003,38300,430,,,Census Tract 4267,2361,1209,2637,1248,2361,2637
42003426800,140,42,003,38300,430,,,Census Tract 4268,5369,2092,5297,1943,5369,5297
42003427100,140,42,003,38300,430,,,Census Tract 4271,5510,2243,5634,2175,5510,5634
42003427200,140,42,003,38300,430,,,Census Tract 4272,4899,2357,5120,2320,4899,5120
42003428100,140,42,003,38300,430,,,Census Tract 4281,1242,591,1437,605,1242,1437
42003428200,140,42,003,38300,430,,,Census Tract 4282,2091,952,2418,1006,2091,2418
42003429100,140,42,003,38300,430,,,Census Tract 4291,2510,1213,2821,1159,2510,2821
42003429201,140,42,003,38300,430,,,Census Tract 4292.01,4310,1881,4500,1756,4310,4500
42003429202,140,42,003,38300,430,,,Census Tract 4292.02,4365,1969,4644,1961,4365,4644
42003429300,140,42,003,38300,430,,,Census Tract 4293,5644,2573,5914,2570,5644,5914
42003429500,140,42,003,38300,430,,,Census Tract 4295,4212,2527,4295,2423,4212,4295
42003429600,140,42,003,38300,430,,,Census Tract 4296,3428,1640,3397,1539,3428,3397
42003429700,140,42,003,38300,430,,,Census Tract 4297,2371,1104,2433,1050,2371,2433
42003430200,140,42,003,38300,430,,,Census Tract 4302,4667,2198,4932,2247,4667,4932
42003431100,140,42,003,38300,430,,,Census Tract 4311,3380,1849,3555,1889,3380,3555
42003431400,140,42,003,38300,430,,,Census Tract 4314,1902,986,1822,958,1902,1822
42003432300,140,42,003,38300,430,,,Census Tract 4323,2121,1262,2317,1325,2121,2317
42003432400,140,42,003,38300,430,,,Census Tract 4324,2584,1467,2977,1518,2584,2977
42003434000,140,42,003,38300,430,,,Census Tract 4340,1781,810,1915,824,1781,1915
42003439000,140,42,003,38300,430,,,Census Tract 4390,1388,571,1392,548,1388,1392
42003448000,140,42,003,38300,430,,,Census Tract 4480,1218,632,1252,665,1218,1252
42003449000,140,42,003,38300,430,,,Census Tract 4490,2640,1131,2318,921,2640,2318
42003450700,140,42,003,38300,430,,,Census Tract 4507,3137,1648,3406,1673,3137,3406
42003451101,140,42,003,38300,430,,,Census Tract 4511.01,3639,1609,3586,1456,3639,3586
42003451102,140,42,003,38300,430,,,Census Tract 4511.02,5627,2205,5573,2190,5627,5573
42003451104,140,42,003,38300,430,,,Census Tract 4511.04,3590,1270,3329,1107,3590,3329
42003451300,140,42,003,38300,430,,,Census Tract 4513,7133,2878,5959,2307,7133,5959
42003452000,140,42,003,38300,430,,,Census Tract 4520,5060,2259,5101,2108,5060,5101
42003453004,140,42,003,38300,430,,,Census Tract 4530.04,6955,3248,6616,2988,6955,6616
42003455000,140,42,003,38300,430,,,Census Tract 4550,1459,641,1551,639,1459,1551
42003456003,140,42,003,38300,430,,,Census Tract 4560.03,6101,2445,4170,1807,6101,4170
42003456004,140,42,003,38300,430,,,Census Tract 4560.04,4792,2431,5020,1943,4792,5020
42003457100,140,42,003,38300,430,,,Census Tract 4571,1428,796,1582,829,1428,1582
42003457200,140,42,003,38300,430,,,Census Tract 4572,3720,1881,3819,1842,3720,3819
42003459101,140,42,003,38300,430,,,Census Tract 4591.01,1708,701,1777,729,1708,1777
42003459102,140,42,003,38300,430,,,Census Tract 4591.02,5658,2393,5096,1733,5658,5096
42003460001,140,42,003,38300,430,,,Census Tract 4600.01,4250,2008,4172,1773,4250,4172
42003460002,140,42,003,38300,430,,,Census Tract 4600.02,3422,1450,3325,1204,3422,3325
42003462100,140,42,003,38300,430,,,Census Tract 4621,2627,1349,2644,1448,2627,2644
42003462600,140,42,003,38300,430,,,Census Tract 4626,3735,2044,4054,2098,3735,4054
42003464400,140,42,003,38300,430,,,Census Tract 4644,3442,1879,3739,1957,3442,3739
42003465600,140,42,003,38300,430,,,Census Tract 4656,2373,1385,2815,1534,2373,2815
42003465800,140,42,003,38300,430,,,Census Tract 4658,3578,1725,3884,1805,3578,3884
42003468700,140,42,003,38300,430,,,Census Tract 4687,1759,909,1984,906,1759,1984
42003468800,140,42,003,38300,430,,,Census Tract 4688,2572,1375,2379,1230,2572,2379
42003468900,140,42,003,38300,430,,,Census Tract 4689,3641,2045,4050,2125,3641,4050
42003470300,140,42,003,38300,430,,,Census Tract 4703,3933,1724,3807,1583,3933,3807
42003470400,140,42,003,38300,430,,,Census Tract 4704,3063,1430,3434,1450,3063,3434
42003470501,140,42,003,38300,430,,,Census Tract 4705.01,3954,2227,3802,2141,3954,3802
42003470502,140,42,003,38300,430,,,Census Tract 4705.02,2971,1343,2860,1290,2971,2860
42003470600,140,42,003,38300,430,,,Census Tract 4706,3103,1621,3379,1703,3103,3379
42003471000,140,42,003,38300,430,,,Census Tract 4710,1244,665,1225,606,1244,1225
42003472100,140,42,003,38300,430,,,Census Tract 4721,2524,1303,2792,1326,2524,2792
42003472200,140,42,003,38300,430,,,Census Tract 4722,2227,1114,2390,1112,2227,2390
42003472300,140,42,003,38300,430,,,Census Tract 4723,2014,1040,2194,1053,2014,2194
42003472400,140,42,003,38300,430,,,Census Tract 4724,1828,851,1969,809,1828,1969
42003473100,140,42,003,38300,430,,,Census Tract 4731,4734,2291,4972,2392,4734,4972
42003473300,140,42,003,38300,430,,,Census Tract 4733,5502,2400,5361,2066,5502,5361
42003473402,140,42,003,38300,430,,,Census Tract 4734.02,3667,1651,3617,1445,3667,3617
42003473601,140,42,003,38300,430,,,Census Tract 4736.01,4049,1759,3839,1363,4049,3839
42003473602,140,42,003,38300,430,,,Census Tract 4736.02,4600,2205,4495,1999,4600,4495
42003474101,140,42,003,38300,430,,,Census Tract 4741.01,3601,1315,3472,1266,3601,3472
42003474102,140,42,003,38300,430,,,Census Tract 4741.02,3685,1458,3528,1296,3685,3528
42003474201,140,42,003,38300,430,,,Census Tract 4742.01,2600,932,2630,907,2600,2630
42003474203,140,42,003,38300,430,,,Census Tract 4742.03,4534,1648,4689,1599,4534,4689
42003475200,140,42,003,38300,430,,,Census Tract 4752,4919,1994,5117,2030,4919,5117
42003475301,140,42,003,38300,430,,,Census Tract 4753.01,4425,2221,4590,2166,4425,4590
42003475303,140,42,003,38300,430,,,Census Tract 4753.03,4064,1621,4291,1552,4064,4291
42003475304,140,42,003,38300,430,,,Census Tract 4753.04,5688,2375,5763,2168,5688,5763
42003475401,140,42,003,38300,430,,,Census Tract 4754.01,3790,1669,3655,1485,3790,3655
42003476100,140,42,003,38300,430,,,Census Tract 4761,5034,2657,5202,2612,5034,5202
42003476200,140,42,003,38300,430,,,Census Tract 4762,3282,1489,3490,1519,3282,3490
42003477100,140,42,003,38300,430,,,Census Tract 4771,3651,1720,3720,1563,3651,3720
42003477200,140,42,003,38300,430,,,Census Tract 4772,4140,2009,4433,2055,4140,4433
42003477300,140,42,003,38300,430,,,Census Tract 4773,6153,2913,6355,2933,6153,6355
42003478100,140,42,003,38300,430,,,Census Tract 4781,4015,2177,4407,2205,4015,4407
42003478200,140,42,003,38300,430,,,Census Tract 4782,5628,2615,6059,2688,5628,6059
42003479000,140,42,003,38300,430,,,Census Tract 4790,1992,881,2237,878,1992,2237
42003480101,140,42,003,38300,430,,,Census Tract 4801.01,4837,2577,4579,2343,4837,4579
42003480102,140,42,003,38300,430,,,Census Tract 4801.02,3107,1379,3325,1379,3107,3325
42003480200,140,42,003,38300,430,,,Census Tract 4802,3428,1530,3450,1438,3428,3450
42003480300,140,42,003,38300,430,,,Census Tract 4803,3415,1543,3304,1421,3415,3304
42003484500,140,42,003,38300,430,,,Census Tract 4845,5745,2854,6256,2920,5745,6256
42003484600,140,42,003,38300,430,,,Census Tract 4846,2257,1114,2521,1122,2257,2521
42003486700,140,42,003,38300,430,,,Census Tract 4867,2360,1407,2843,1505,2360,2843
42003486800,140,42,003,38300,430,,,Census Tract 4868,1827,980,2174,1116,1827,2174
42003486900,140,42,003,38300,430,,,Census Tract 4869,1378,776,2323,1152,1378,2323
42003488100,140,42,003,38300,430,,,Census Tract 4881,2311,1038,2466,1068,2311,2466
42003488200,140,42,003,38300,430,,,Census Tract 4882,3591,1586,3826,1601,3591,3826
42003488400,140,42,003,38300,430,,,Census Tract 4884,4453,2190,4894,2312,4453,4894
42003488500,140,42,003,38300,430,,,Census Tract 4885,2843,1347,3211,1475,2843,3211
42003488600,140,42,003,38300,430,,,Census Tract 4886,4942,2300,5461,2330,4942,5461
42003490003,140,42,003,38300,430,,,Census Tract 4900.03,3519,1518,3576,1476,3519,3576
42003491200,140,42,003,38300,430,,,Census Tract 4912,2042,1033,2247,995,2042,2247
42003492700,140,42,003,38300,430,,,Census Tract 4927,1882,1111,2531,1223,1882,2531
42003492800,140,42,003,38300,430,,,Census Tract 4928,2769,1539,3117,1638,2769,3117
42003495000,140,42,003,38300,430,,,Census Tract 4950,3376,1521,3781,1619,3376,3781
42003496101,140,42,003,38300,430,,,Census Tract 4961.01,2957,1266,3254,1221,2957,3254
42003496102,140,42,003,38300,430,,,Census Tract 4961.02,4502,2005,4605,1942,4502,4605
42003496200,140,42,003,38300,430,,,Census Tract 4962,5812,2677,5999,2525,5812,5999
42003497000,140,42,003,38300,430,,,Census Tract 4970,1072,477,1200,501,1072,1200
42003498000,140,42,003,38300,430,,,Census Tract 4980,2551,1151,2683,1165,2551,2683
42003499400,140,42,003,38300,430,,,Census Tract 4994,2909,1497,3264,1609,2909,3264
42003500300,140,42,003,38300,430,,,Census Tract 5003,3798,1832,4232,1942,3798,4232
42003501000,140,42,003,38300,430,,,Census Tract 5010,1515,866,1724,937,1515,1724
42003503002,140,42,003,38300,430,,,Census Tract 5030.02,5989,2936,6418,2908,5989,6418
42003504100,140,42,003,38300,430,,,Census Tract 5041,5243,2670,5678,2672,5243,5678
42003508000,140,42,003,38300,430,,,Census Tract 5080,2190,1189,2175,1216,2190,2175
42003509400,140,42,003,38300,430,,,Census Tract 5094,5349,2851,6070,2972,5349,6070
42003510000,140,42,003,38300,430,,,Census Tract 5100,1822,1035,2106,1145,1822,2106
42003515100,140,42,003,38300,430,,,Census Tract 5151,2722,1523,3108,1588,2722,3108
42003515401,140,42,003,38300,430,,,Census Tract 5154.01,2266,1192,2296,1171,2266,2296
42003516200,140,42,003,38300,430,,,Census Tract 5162,1726,917,1813,946,1726,1813
42003517000,140,42,003,38300,430,,,Census Tract 5170,1880,1078,1981,1067,1880,1981
42003519000,140,42,003,38300,430,,,Census Tract 5190,3011,1438,3491,1540,3011,3491
42003520001,140,42,003,38300,430,,,Census Tract 5200.01,3229,1671,3554,1746,3229,3554
42003520002,140,42,003,38300,430,,,Census Tract 5200.02,3128,1710,3548,1761,3128,3548
42003521100,140,42,003,38300,430,,,Census Tract 5211,4603,1862,4768,1813,4603,4768
42003521200,140,42,003,38300,430,,,Census Tract 5212,4090,2293,4468,2375,4090,4468
42003521401,140,42,003,38300,430,,,Census Tract 5214.01,2858,1295,2826,1201,2858,2826
42003521500,140,42,003,38300,430,,,Census Tract 5215,4341,1969,4708,1979,4341,4708
42003522000,140,42,003,38300,430,,,Census Tract 5220,3294,1866,3700,1905,3294,3700
42003523200,140,42,003,38300,430,,,Census Tract 5232,3922,1876,4462,1918,3922,4462
42003523300,140,42,003,38300,430,,,Census Tract 5233,4194,1907,4592,1859,4194,4592
42003523400,140,42,003,38300,430,,,Census Tract 5234,4967,2533,5229,2446,4967,5229
42003523702,140,42,003,38300,430,,,Census Tract 5237.02,5180,2681,5719,2611,5180,5719
42003523800,140,42,003,38300,430,,,Census Tract 5238,4651,2302,5092,2346,4651,5092
42003524000,140,42,003,38300,430,,,Census Tract 5240,2474,1254,2879,1387,2474,2879
42003525100,140,42,003,38300,430,,,Census Tract 5251,2054,1047,2200,1040,2054,2200
42003525200,140,42,003,38300,430,,,Census Tract 5252,2007,1215,2217,1232,2007,2217
42003525300,140,42,003,38300,430,,,Census Tract 5253,2242,971,2493,996,2242,2493
42003526101,140,42,003,38300,430,,,Census Tract 5261.01,6902,2980,6367,2592,6902,6367
42003526102,140,42,003,38300,430,,,Census Tract 5261.02,2120,898,2082,815,2120,2082
42003526201,140,42,003,38300,430,,,Census Tract 5262.01,3690,1510,3668,1427,3690,3668
42003526202,140,42,003,38300,430,,,Census Tract 5262.02,5060,2081,4953,1972,5060,4953
42003526301,140,42,003,38300,430,,,Census Tract 5263.01,4105,1693,4323,1600,4105,4323
42003526302,140,42,003,38300,430,,,Census Tract 5263.02,5249,2332,5545,2216,5249,5545
42003551200,140,42,003,38300,430,,,Census Tract 5512,3370,1738,4380,2020,3370,4380
42003551300,140,42,003,38300,430,,,Census Tract 5513,2385,1183,2813,1224,2385,2813
42003551900,140,42,003,38300,430,,,Census Tract 5519,1464,956,1811,960,1464,1811
42003552200,140,42,003,38300,430,,,Census Tract 5522,1100,582,1435,693,1100,1435
42003552400,140,42,003,38300,430,,,Census Tract 5524,3017,1560,3292,1608,3017,3292
42003560500,140,42,003,38300,430,,,Census Tract 5605,2176,1349,2342,1400,2176,2342
42003561000,140,42,003,38300,430,,,Census Tract 5610,1559,870,1908,1010,1559,1908
42003561100,140,42,003,38300,430,,,Census Tract 5611,850,550,1303,650,850,1303
42003561200,140,42,003,38300,430,,,Census Tract 5612,1333,839,1744,1000,1333,1744
42003561400,140,42,003,38300,430,,,Census Tract 5614,4239,2621,4758,2638,4239,4758
42003561500,140,42,003,38300,430,,,Census Tract 5615,3140,1937,3697,1866,3140,3697
42003562300,140,42,003,38300,430,,,Census Tract 5623,3469,1746,4191,2034,3469,4191
42003562600,140,42,003,38300,430,,,Census Tract 5626,2635,1435,3404,1617,2635,3404
42003562900,140,42,003,38300,430,,,Census Tract 5629,1926,1067,2402,1224,1926,2402
42003563200,140,42,003,38300,430,,,Census Tract 5632,2439,1818,2955,2010,2439,2955
42003563300,140,42,003,38300,430,,,Census Tract 5633,1449,620,1642,586,1449,1642
42003563900,140,42,003,38300,430,,,Census Tract 5639,3927,2092,4143,2086,3927,4143
42003564000,140,42,003,38300,430,,,Census Tract 5640,5469,2359,4253,1776,5469,4253
42003564100,140,42,003,38300,430,,,Census Tract 5641,882,372,926,373,882,926
42003564200,140,42,003,38300,430,,,Census Tract 5642,2224,1113,6044,2600,2224,6044
42003980100,140,42,003,38300,430,,,Census Tract 9801,18,8,18,8,18,18
42003980300,140,42,003,38300,430,,,Census Tract 9803,1,1,0,0,1,0
42003980400,140,42,003,38300,430,,,Census Tract 9804,21,15,24,16,21,24
42003980500,140,42,003,38300,430,,,Census Tract 9805,27,16,29,16,27,29
42003980600,140,42,003,38300,430,,,Census Tract 9806,11,4,9,3,11,9
42003980700,140,42,003,38300,430,,,Census Tract 9807,19,15,56,40,19,56
42003980800,140,42,003,38300,430,,,Census Tract 9808,0,0,0,0,0,0
42003980900,140,42,003,38300,430,,,Census Tract 9809,1797,0,1892,0,1797,1892
42003981000,140,42,003,38300,430,,,Census Tract 9810,4,2,4,2,4,4
42003981100,140,42,003,38300,430,,,Census Tract 9811,7,4,7,4,7,7
42003981200,140,42,003,38300,430,,,Census Tract 9812,0,0,0,0,0,0
42003981800,140,42,003,38300,430,,,Census Tract 9818,461,43,575,42,461,575
42003982200,140,42,003,38300,430,,,Census Tract 9822,4816,169,4746,191,4816,4746
42005950100,140,42,005,38300,430,,,Census Tract 9501,4723,2199,4892,2098,4723,4892
42005950200,140,42,005,38300,430,,,Census Tract 9502,2155,1292,2472,1542,2155,2472
42005950300,140,42,005,38300,430,,,Census Tract 9503,3601,1901,3768,1861,3601,3768
42005950700,140,42,005,38300,430,,,Census Tract 9507,3882,1731,4053,1670,3882,4053
42005950900,140,42,005,38300,430,,,Census Tract 9509,5008,2385,5156,2297,5008,5156
42005951000,140,42,005,38300,430,,,Census Tract 9510,2991,1644,3340,1669,2991,3340
42005951100,140,42,005,38300,430,,,Census Tract 9511,4044,2109,4631,2183,4044,4631
42005951300,140,42,005,38300,430,,,Census Tract 9513,2496,1158,2603,1119,2496,2603
42005951500,140,42,005,38300,430,,,Census Tract 9515,2944,1386,3167,1474,2944,3167
42005951600,140,42,005,38300,430,,,Census Tract 9516,4800,2105,4999,2092,4800,4999
42005951700,140,42,005,38300,430,,,Census Tract 9517,3898,1707,3889,1603,3898,3889
42005951800,140,42,005,38300,430,,,Census Tract 9518,2156,1138,2369,1187,2156,2369
42005951900,140,42,005,38300,430,,,Census Tract 9519,1813,897,1962,944,1813,1962
42007600601,140,42,007,38300,430,,,Census Tract 6006.01,2216,984,2276,979,2216,2276
42007600602,140,42,007,38300,430,,,Census Tract 6006.02,2717,1155,2959,1132,2717,2959
42007600700,140,42,007,38300,430,,,Census Tract 6007,7620,3336,7027,2934,7620,7027
42007601000,140,42,007,38300,430,,,Census Tract 6010,3665,1758,3886,1610,3665,3886
42007601100,140,42,007,38300,430,,,Census Tract 6011,3272,1142,3562,1214,3272,3562
42007601200,140,42,007,38300,430,,,Census Tract 6012,2984,1641,3328,1796,2984,3328
42007601400,140,42,007,38300,430,,,Census Tract 6014,3362,1598,3744,1646,3362,3744
42007601700,140,42,007,38300,430,,,Census Tract 6017,3412,1419,3785,1477,3412,3785
42007602400,140,42,007,38300,430,,,Census Tract 6024,1976,958,2154,941,1976,2154
42007602500,140,42,007,38300,430,,,Census Tract 6025,1321,817,1451,827,1321,1451
42007602601,140,42,007,38300,430,,,Census Tract 6026.01,4683,1845,4192,1600,4683,4192
42007602602,140,42,007,38300,430,,,Census Tract 6026.02,3544,1300,3830,1276,3544,3830
42007602701,140,42,007,38300,430,,,Census Tract 6027.01,1835,812,1948,823,1835,1948
